	chr	start	end	TargetGene	PctChange	Significant	Regulated	IncludeInModel	CustomTargetGeneTSS	strand	PrimaryTissue	NeighborhoodCellLine	PerturbMethod	Clonality	RNAReadoutMethod	Reference	Notes	Reason	nKO	semKO	nCtrl	semCtrl	lfcSE	padj	ClassAnnotation	nTests	PowerAtEffectSize=0.1	PowerAtEffectSize=0.2	PowerAtEffectSize=0.25	PowerAtEffectSize=0.5	CellType	TargetGeneTSS	region.id
100	chr19	12813805	12814305	PRDX2	-0.005836600000000001	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			77.0	0.010433146502799999	975.0	0.0030369949402699998		0.79638058576		122.0	0.999999999999	1.0	1.0	1.0	K562		
101	chr19	12827685	12828205	PRDX2	0.019612974	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			37.0	0.0138062655613	975.0	0.0030369949402699998		0.562809421164		122.0	0.999999265192	1.0	1.0	1.0	K562		
102	chr19	12832705	12833225	PRDX2	0.019043905	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			90.0	0.0135858436918	975.0	0.0030369949402699998		0.346588263508		122.0	0.999999990239	1.0	1.0	1.0	K562		
103	chr19	12833305	12833805	PRDX2	-0.027062217000000003	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			75.0	0.0104678399215	975.0	0.0030369949402699998		0.120467645429		122.0	0.999999999999	1.0	1.0	1.0	K562		
104	chr19	12834545	12835060	PRDX2	0.011921903999999999	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			71.0	0.011925556552899999	975.0	0.0030369949402699998		0.618476273956		122.0	0.999999999729	1.0	1.0	1.0	K562		
105	chr19	12845325	12845839	PRDX2	-0.027134337999999997	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			76.0	0.0122054187893	975.0	0.0030369949402699998		0.120467645429		122.0	0.9999999995379999	1.0	1.0	1.0	K562		
106	chr19	12847665	12848522	PRDX2	-0.016750075	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			102.0	0.0103111095942	975.0	0.0030369949402699998		0.426909455043		122.0	1.0	1.0	1.0	1.0	K562		
107	chr19	12868285	12868805	PRDX2	-0.005499965	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			100.0	0.00926658081505	975.0	0.0030369949402699998		0.79638058576		122.0	1.0	1.0	1.0	1.0	K562		
108	chr19	12871305	12871845	PRDX2	-0.005945321999999999	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			40.0	0.012471723596999999	975.0	0.0030369949402699998		0.8458406603730001		122.0	0.999999966619	1.0	1.0	1.0	K562		
109	chr19	12876785	12877345	PRDX2	-0.009159503000000001	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			97.0	0.0101017906177	975.0	0.0030369949402699998		0.6812910956270001		122.0	1.0	1.0	1.0	1.0	K562		
110	chr19	12886184	12886825	PRDX2	-0.072627306	True	True	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			71.0	0.0130129392487	975.0	0.0030369949402699998		1.5974078851899998e-08		122.0	0.999999994129	1.0	1.0	1.0	K562		
111	chr19	12888325	12888845	PRDX2	-0.092657423	True	True	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			75.0	0.0118405497633	975.0	0.0030369949402699998		3.44500609023e-14		122.0	0.9999999998450001	1.0	1.0	1.0	K562		
112	chr19	12889945	12890545	PRDX2	-0.075260441	True	True	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			71.0	0.011708002050700002	975.0	0.0030369949402699998		3.19960530338e-09		122.0	0.999999999867	1.0	1.0	1.0	K562		
113	chr19	12893105	12893985	PRDX2	-0.080993175	True	True	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			150.0	0.007475231298239999	975.0	0.0030369949402699998		3.1795973680499995e-20		122.0	1.0	1.0	1.0	1.0	K562		
114	chr19	12895265	12895785	PRDX2	-0.07315969900000001	True	True	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			37.0	0.017054451842200002	975.0	0.0030369949402699998		5.42603452138e-05		122.0	0.9999549801100001	1.0	1.0	1.0	K562		
115	chr19	12900645	12901165	PRDX2	-0.010755842	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			121.0	0.009150042448	975.0	0.0030369949402699998		0.594712508825		122.0	1.0	1.0	1.0	1.0	K562		
116	chr19	12902005	12902559	PRDX2	0.106660209	True	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			96.0	0.011758962800200001	975.0	0.0030369949402699998		1.4987660495499998e-22		122.0	0.9999999999629999	1.0	1.0	1.0	K562		
117	chr19	12904165	12904665	PRDX2	-0.006002502	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			101.0	0.0109003447421	975.0	0.0030369949402699998		0.790459726249		122.0	0.999999999999	1.0	1.0	1.0	K562		
118	chr19	12916645	12917677	PRDX2	-0.17147004300000002	True	True	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			153.0	0.010551945826399999	975.0	0.0030369949402699998		3.610061690669999e-72		122.0	1.0	1.0	1.0	1.0	K562		
119	chr19	12925705	12926305	PRDX2	-0.024691255	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			13.0	0.030675054103099997	975.0	0.0030369949402699998		0.67269052441		122.0	0.9340903171510001	0.999998988351	0.9999999999070001	1.0	K562		
120	chr19	12935945	12936745	PRDX2	-0.030001449	True	True	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			113.0	0.00930243402334	975.0	0.0030369949402699998		0.016296634430499998		122.0	1.0	1.0	1.0	1.0	K562		
121	chr19	12939125	12939705	PRDX2	-0.011083981000000001	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			65.0	0.0097597089736	975.0	0.0030369949402699998		0.6812910956270001		122.0	1.0	1.0	1.0	1.0	K562		
122	chr19	12941239	12941805	PRDX2	0.021196088999999998	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			74.0	0.00971537284483	975.0	0.0030369949402699998		0.28504980745299996		122.0	1.0	1.0	1.0	1.0	K562		
123	chr19	12943165	12943725	PRDX2	0.049902777	True	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			91.0	0.0101140261409	975.0	0.0030369949402699998		1.74291213673e-05		122.0	1.0	1.0	1.0	1.0	K562		
124	chr19	12946045	12946545	PRDX2	-0.0016598670000000002	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			82.0	0.011578294233600002	975.0	0.0030369949402699998		0.9481885520469999		122.0	0.9999999999600001	1.0	1.0	1.0	K562		
125	chr19	12947025	12947525	PRDX2	0.018416655	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			76.0	0.0129616144385	975.0	0.0030369949402699998		0.426909455043		122.0	0.999999996135	1.0	1.0	1.0	K562		
126	chr19	12948705	12949508	PRDX2	-0.008999601	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			73.0	0.0112851413964	975.0	0.0030369949402699998		0.722485964472		122.0	0.999999999974	1.0	1.0	1.0	K562		
127	chr19	12951265	12951825	PRDX2	-0.000616585	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			95.0	0.010534194572100001	975.0	0.0030369949402699998		0.992685428717		122.0	1.0	1.0	1.0	1.0	K562		
128	chr19	12951925	12952425	PRDX2	0.01229683	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			90.0	0.010262698952700001	975.0	0.0030369949402699998		0.571373758467		122.0	1.0	1.0	1.0	1.0	K562		
129	chr19	12958325	12958825	PRDX2	0.048726012	True	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			85.0	0.009954434270319999	975.0	0.0030369949402699998		5.07252707045e-05		122.0	1.0	1.0	1.0	1.0	K562		
130	chr19	12977965	12978745	PRDX2	-0.004710272	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			127.0	0.00750631011079	975.0	0.0030369949402699998		0.79638058576		122.0	1.0	1.0	1.0	1.0	K562		
131	chr19	12983025	12983525	PRDX2	-0.008014272	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			35.0	0.0178821058892	975.0	0.0030369949402699998		0.79638058576		122.0	0.999888157185	1.0	1.0	1.0	K562		
132	chr19	12983645	12984185	PRDX2	-0.003102997	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			43.0	0.0142024239456	975.0	0.0030369949402699998		0.9334639351010001		122.0	0.999999329824	1.0	1.0	1.0	K562		
133	chr19	12992085	12992645	PRDX2	-0.021426286	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			95.0	0.009775514396049999	975.0	0.0030369949402699998		0.20640669463599998		122.0	1.0	1.0	1.0	1.0	K562		
134	chr19	12993385	12993885	PRDX2	-0.031633013	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			17.0	0.0189325103723	975.0	0.0030369949402699998		0.562809421164		122.0	0.997281544431	1.0	1.0	1.0	K562		
135	chr19	12994425	12994945	PRDX2	-0.015998273	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			19.0	0.0241548372918	975.0	0.0030369949402699998		0.734308587904		122.0	0.9887810439810001	0.999999999917	1.0	1.0	K562		
136	chr19	12995825	12996325	PRDX2	-0.075451034	True	True	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			81.0	0.012242093629600001	975.0	0.0030369949402699998		3.72562023181e-10		122.0	0.999999999614	1.0	1.0	1.0	K562		
137	chr19	12996905	12998745	PRDX2	-0.165737263	True	True	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			266.0	0.0072585211560100005	975.0	0.0030369949402699998		9.321920555069998e-102		122.0	1.0	1.0	1.0	1.0	K562		
138	chr19	12999705	13000205	PRDX2	-0.011081893	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			15.0	0.0256325115867	975.0	0.0030369949402699998		0.8161233306919999		122.0	0.9740441990080001	0.999999997023	1.0	1.0	K562		
139	chr19	13001505	13002192	PRDX2	-0.021802207	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			102.0	0.00848626308637	975.0	0.0030369949402699998		0.16512313929400002		122.0	1.0	1.0	1.0	1.0	K562		
140	chr19	13019305	13019805	PRDX2	-7.7829e-05	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			51.0	0.0119920355884	975.0	0.0030369949402699998		0.992685428717		122.0	0.999999997842	1.0	1.0	1.0	K562		
141	chr19	13029836	13030425	PRDX2	0.007383282	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			97.0	0.010260861682	975.0	0.0030369949402699998		0.722485964472		122.0	1.0	1.0	1.0	1.0	K562		
142	chr19	13044308	13044885	PRDX2	-0.00044604	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			97.0	0.00919963457564	975.0	0.0030369949402699998		0.997948039215		122.0	1.0	1.0	1.0	1.0	K562		
143	chr19	13044985	13045485	PRDX2	-0.024899612999999998	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			21.0	0.0162156564768	975.0	0.0030369949402699998		0.571373758467		122.0	0.9997784434379999	1.0	1.0	1.0	K562		
144	chr19	13045805	13046305	PRDX2	0.051980105	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			7.0	0.0490814360312	975.0	0.0030369949402699998		0.49521632039200003		122.0	0.7099997747669999	0.9951581673440001	0.9998431377399999	1.0	K562		
145	chr19	13047265	13047765	PRDX2	-0.019287782	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			40.0	0.0145504547015	975.0	0.0030369949402699998		0.571373758467		122.0	0.999998364208	1.0	1.0	1.0	K562		
146	chr19	13049025	13049663	PRDX2	-0.009088376	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			106.0	0.0102548191062	975.0	0.0030369949402699998		0.6812910956270001		122.0	1.0	1.0	1.0	1.0	K562		
147	chr19	13056305	13057565	PRDX2	0.005403558	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			147.0	0.0076890145284799994	975.0	0.0030369949402699998		0.734308587904		122.0	1.0	1.0	1.0	1.0	K562		
148	chr19	13067818	13068345	PRDX2	0.014850996000000002	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			88.0	0.00938697782932	975.0	0.0030369949402699998		0.49521632039200003		122.0	1.0	1.0	1.0	1.0	K562		
149	chr19	13075665	13076805	PRDX2	-0.0053927440000000005	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			138.0	0.00773255395427	975.0	0.0030369949402699998		0.7888274964920001		122.0	1.0	1.0	1.0	1.0	K562		
150	chr19	13085005	13085525	PRDX2	0.012120007	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			44.0	0.016074783627	975.0	0.0030369949402699998		0.6812910956270001		122.0	0.999991454612	1.0	1.0	1.0	K562		
151	chr19	13088545	13089065	PRDX2	-0.0023664370000000003	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			76.0	0.009786246893889999	975.0	0.0030369949402699998		0.9334639351010001		122.0	1.0	1.0	1.0	1.0	K562		
152	chr19	13094325	13094825	PRDX2	0.008587461	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			67.0	0.0110688568014	975.0	0.0030369949402699998		0.722485964472		122.0	0.999999999981	1.0	1.0	1.0	K562		
153	chr19	13095965	13096465	PRDX2	0.005863289	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			51.0	0.012177725924500001	975.0	0.0030369949402699998		0.79638058576		122.0	0.9999999963959999	1.0	1.0	1.0	K562		
154	chr19	13107305	13107805	PRDX2	-0.000675405	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			95.0	0.00975086531956	975.0	0.0030369949402699998		0.992685428717		122.0	1.0	1.0	1.0	1.0	K562		
155	chr19	13123985	13124525	PRDX2	0.010212997	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			77.0	0.00916729387582	975.0	0.0030369949402699998		0.650068358079		122.0	1.0	1.0	1.0	1.0	K562		
156	chr19	13127205	13127805	PRDX2	-0.005781955	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			41.0	0.0163254967543	975.0	0.0030369949402699998		0.8458406603730001		122.0	0.9999852334550001	1.0	1.0	1.0	K562		
157	chr19	13133545	13134045	PRDX2	0.007585159	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			47.0	0.0203607500682	975.0	0.0030369949402699998		0.790459726249		122.0	0.9997019235269999	1.0	1.0	1.0	K562		
158	chr19	13144765	13145325	PRDX2	0.012434579	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			78.0	0.0113815529094	975.0	0.0030369949402699998		0.582677780046		122.0	0.999999999975	1.0	1.0	1.0	K562		
159	chr19	13162305	13162805	PRDX2	0.018289958999999998	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			69.0	0.009701604738290001	975.0	0.0030369949402699998		0.435692589923		122.0	1.0	1.0	1.0	1.0	K562		
160	chr19	13172085	13172605	PRDX2	0.013741935	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			76.0	0.00982426716763	975.0	0.0030369949402699998		0.562809421164		122.0	1.0	1.0	1.0	1.0	K562		
161	chr19	13180365	13180865	PRDX2	-0.023268226	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			83.0	0.008196062599640001	975.0	0.0030369949402699998		0.177536649577		122.0	1.0	1.0	1.0	1.0	K562		
162	chr19	13190225	13190725	PRDX2	0.001561439	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			66.0	0.00958797766674	975.0	0.0030369949402699998		0.9334639351010001		122.0	1.0	1.0	1.0	1.0	K562		
163	chr19	13204505	13205025	PRDX2	-0.012668832	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			102.0	0.010480737843600001	975.0	0.0030369949402699998		0.571373758467		122.0	1.0	1.0	1.0	1.0	K562		
164	chr19	13208405	13209625	PRDX2	0.004054343	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			144.0	0.00722236095872	975.0	0.0030369949402699998		0.79638058576		122.0	1.0	1.0	1.0	1.0	K562		
165	chr19	13213425	13214345	PRDX2	-0.005110994000000001	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			199.0	0.006784755676	975.0	0.0030369949402699998		0.7578503701620001		122.0	1.0	1.0	1.0	1.0	K562		
166	chr19	13215145	13215725	PRDX2	0.013470461000000001	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			92.0	0.0120586200525	975.0	0.0030369949402699998		0.562809421164		122.0	0.999999999876	1.0	1.0	1.0	K562		
167	chr19	13227213	13228345	PRDX2	0.007173853000000001	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			68.0	0.0100698652524	975.0	0.0030369949402699998		0.7578503701620001		122.0	1.0	1.0	1.0	1.0	K562		
168	chr19	13228625	13229351	PRDX2	0.0037062320000000003	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			92.0	0.00962045022751	975.0	0.0030369949402699998		0.8365613860100001		122.0	1.0	1.0	1.0	1.0	K562		
169	chr19	13229485	13229985	PRDX2	0.008935527	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			77.0	0.010761144118299999	975.0	0.0030369949402699998		0.6812910956270001		122.0	0.9999999999979999	1.0	1.0	1.0	K562		
170	chr19	13260938	13261531	PRDX2	0.0227692	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			94.0	0.00929260485791	975.0	0.0030369949402699998		0.137917644824		122.0	1.0	1.0	1.0	1.0	K562		
171	chr19	13262245	13262985	PRDX2	-0.006671186	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			118.0	0.00881976039617	975.0	0.0030369949402699998		0.7432610271619999		122.0	1.0	1.0	1.0	1.0	K562		
172	chr19	13263605	13264105	PRDX2	0.0027554000000000003	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			87.0	0.0109614967251	975.0	0.0030369949402699998		0.8815860195990001		122.0	0.999999999997	1.0	1.0	1.0	K562		
173	chr19	13266245	13266765	PRDX2	0.008593626	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			86.0	0.010723388910299999	975.0	0.0030369949402699998		0.6812910956270001		122.0	0.999999999999	1.0	1.0	1.0	K562		
174	chr19	13273605	13274145	PRDX2	0.0041745720000000005	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			103.0	0.00983199103146	975.0	0.0030369949402699998		0.79638058576		122.0	1.0	1.0	1.0	1.0	K562		
175	chr19	13274445	13275785	PRDX2	0.012713287	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			106.0	0.0121939205462	975.0	0.0030369949402699998		0.562809421164		122.0	0.999999999888	1.0	1.0	1.0	K562		
176	chr19	13283085	13283605	PRDX2	-0.013794183	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			75.0	0.0116751868665	975.0	0.0030369949402699998		0.571373758467		122.0	0.999999999911	1.0	1.0	1.0	K562		
177	chr19	13301925	13302425	PRDX2	0.041513621	True	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			46.0	0.014455593981399999	975.0	0.0030369949402699998		0.0278825806583		122.0	0.9999982021520001	1.0	1.0	1.0	K562		
178	chr19	13305225	13305845	PRDX2	-0.0061442219999999995	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			24.0	0.012582765219100001	975.0	0.0030369949402699998		0.8815860195990001		122.0	0.999998680128	1.0	1.0	1.0	K562		
179	chr19	13306445	13306985	PRDX2	0.017066214	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			45.0	0.016086738128200002	975.0	0.0030369949402699998		0.571373758467		122.0	0.9999921354269999	1.0	1.0	1.0	K562		
180	chr19	13323585	13324085	PRDX2	-0.018415081	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			64.0	0.0110889478615	975.0	0.0030369949402699998		0.49521632039200003		122.0	0.999999999974	1.0	1.0	1.0	K562		
181	chr19	13345245	13345765	PRDX2	0.004925501	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			72.0	0.010669497043299999	975.0	0.0030369949402699998		0.79638058576		122.0	0.9999999999979999	1.0	1.0	1.0	K562		
182	chr19	13358545	13359065	PRDX2	-0.010647479	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			63.0	0.0114157178063	975.0	0.0030369949402699998		0.6812910956270001		122.0	0.999999999905	1.0	1.0	1.0	K562		
183	chr19	13371805	13372345	PRDX2	-0.014974292	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			46.0	0.0141644532493	975.0	0.0030369949402699998		0.6449549045049999		122.0	0.999999550609	1.0	1.0	1.0	K562		
184	chr19	13373145	13373685	PRDX2	0.0055185880000000005	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			34.0	0.0164144243677	975.0	0.0030369949402699998		0.8458406603730001		122.0	0.999967479422	1.0	1.0	1.0	K562		
185	chr19	13387865	13388365	PRDX2	0.012466877	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			52.0	0.0131913484997	975.0	0.0030369949402699998		0.650068358079		122.0	0.9999999625489999	1.0	1.0	1.0	K562		
186	chr19	13388705	13389265	PRDX2	0.016747886	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			36.0	0.0141644576841	975.0	0.0030369949402699998		0.613581049565		122.0	0.9999985160770001	1.0	1.0	1.0	K562		
187	chr19	13492665	13493165	PRDX2	-0.009951451	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			53.0	0.011755567139600001	975.0	0.0030369949402699998		0.734308587904		122.0	0.9999999991700002	1.0	1.0	1.0	K562		
188	chr19	13507325	13507905	PRDX2	0.021544012	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			46.0	0.0164286660424	975.0	0.0030369949402699998		0.471430045208		122.0	0.9999891284579999	1.0	1.0	1.0	K562		
189	chr19	13512165	13512685	PRDX2	0.019297217	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			43.0	0.0128398588656	975.0	0.0030369949402699998		0.562809421164		122.0	0.999999951779	1.0	1.0	1.0	K562		
190	chr19	13539145	13539665	PRDX2	0.040208986	False	False	True		*		K562	KRAB-dCas9	SingleCell	FlowFISH Screen	Fulco2019			39.0	0.038955084579300005	975.0	0.0030369949402699998		0.11969360286599999		122.0	0.95365594845	0.999988857737	0.999999983081	1.0	K562		
