File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF688WGV	bam	bam		alignments	hg19	ENCSR000APN	Histone ChIP-seq	CL:0002551	fibroblast of dermis	primary cell	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE		see document		1	1_1		36					/files/ENCFF807MUK/, /files/ENCFF000CKG/	353196161	ENCODE Processing Pipeline	34a5510956f55f529873e90881999be3		https://www.encodeproject.org/files/ENCFF688WGV/@@download/ENCFF688WGV.bam				released	s3://encode-public/2017/04/04/5269f21d-247d-4fef-8909-05db4e83b0c9/ENCFF688WGV.bam	inconsistent platforms, low read length, moderate library complexity, mild to moderate bottlenecking	insufficient read depth	
ENCFF721HIJ	bam	bam		alignments	hg19	ENCSR000APN	Histone ChIP-seq	CL:0002551	fibroblast of dermis	primary cell	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE		see document		2	2_1		36					/files/ENCFF000CKH/, /files/ENCFF807MUK/	1186942157	ENCODE Processing Pipeline	8e724c7f9d41af20a077847a2082aa07		https://www.encodeproject.org/files/ENCFF721HIJ/@@download/ENCFF721HIJ.bam				released	s3://encode-public/2017/04/04/f762da0d-589b-40c6-8ccd-4cd632d24e57/ENCFF721HIJ.bam	inconsistent platforms, low read length, moderate library complexity, mild to moderate bottlenecking	insufficient read depth	
ENCFF362TJJ	bam	bam		unfiltered alignments	hg19	ENCSR000APN	Histone ChIP-seq	CL:0002551	fibroblast of dermis	primary cell	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE		see document		2	2_1		36					/files/ENCFF000CKH/, /files/ENCFF807MUK/	1927811522	ENCODE Processing Pipeline	5610e4151bcd9d55bd073f704755f962		https://www.encodeproject.org/files/ENCFF362TJJ/@@download/ENCFF362TJJ.bam				released	s3://encode-public/2017/04/04/f64109be-b1cd-4adb-8d98-6e8d8a8becdc/ENCFF362TJJ.bam	inconsistent platforms, low read length, moderate library complexity, mild to moderate bottlenecking	insufficient read depth	
ENCFF535AIK	bam	bam		alignments	hg19	ENCSR000APH	Histone ChIP-seq	CL:0000062	osteoblast	primary cell	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE		see document		1	1_1		36					/files/ENCFF000CVS/, /files/ENCFF807MUK/	455401889	ENCODE Processing Pipeline	c130ebb784a241c841f266548aa9aafe		https://www.encodeproject.org/files/ENCFF535AIK/@@download/ENCFF535AIK.bam				released	s3://encode-public/2017/04/04/9a0b01df-d5ba-4ea5-af8a-0ba413d667da/ENCFF535AIK.bam	low read depth, low read length, moderate library complexity, mild to moderate bottlenecking		
ENCFF449YBK	bam	bam		unfiltered alignments	hg19	ENCSR000APH	Histone ChIP-seq	CL:0000062	osteoblast	primary cell	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE		see document		1	1_1		36					/files/ENCFF000CVS/, /files/ENCFF807MUK/	1139088129	ENCODE Processing Pipeline	70eb8f0378dd9567280e8042ae06a16e		https://www.encodeproject.org/files/ENCFF449YBK/@@download/ENCFF449YBK.bam				released	s3://encode-public/2017/04/04/c61068cd-ec55-4bca-a6b8-234de15e6857/ENCFF449YBK.bam	low read depth, low read length, moderate library complexity, mild to moderate bottlenecking		
ENCFF767YLX	bam	bam		alignments	hg19	ENCSR000APH	Histone ChIP-seq	CL:0000062	osteoblast	primary cell	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE		see document		2	2_1		36					/files/ENCFF807MUK/, /files/ENCFF000CVU/	1413016909	ENCODE Processing Pipeline	e48058f7f9980e2b05ff7aa7b577a7f9		https://www.encodeproject.org/files/ENCFF767YLX/@@download/ENCFF767YLX.bam				released	s3://encode-public/2017/04/04/bed0e3d2-37fa-429c-84ee-884dfb10a211/ENCFF767YLX.bam	low read depth, low read length, moderate library complexity, mild to moderate bottlenecking		
ENCFF817FSB	bam	bam		unfiltered alignments	hg19	ENCSR000APH	Histone ChIP-seq	CL:0000062	osteoblast	primary cell	Homo sapiens										H3K27ac-human	DNA						2011-02-10	ENCODE		see document		2	2_1		36					/files/ENCFF807MUK/, /files/ENCFF000CVU/	2074970129	ENCODE Processing Pipeline	cc141439830c3127051949f83f2acfc3		https://www.encodeproject.org/files/ENCFF817FSB/@@download/ENCFF817FSB.bam				released	s3://encode-public/2017/04/04/bfbb36aa-ec04-449f-96e0-f2a17c0b5528/ENCFF817FSB.bam	low read depth, low read length, moderate library complexity, mild to moderate bottlenecking		
ENCFF706VAR	bam	bam		unfiltered alignments	hg19	ENCSR367WYJ	Histone ChIP-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1, 1_2		36					/files/ENCFF823MZG/, /files/ENCFF807MUK/, /files/ENCFF351KVM/, /files/ENCFF227HUK/	3680088924	ENCODE Processing Pipeline	87f737b06d763e646c994c889d9617cf		https://www.encodeproject.org/files/ENCFF706VAR/@@download/ENCFF706VAR.bam				released	s3://encode-public/2017/04/05/57823afd-5c7c-4cdb-a2c6-2ec7cb48f9e7/ENCFF706VAR.bam	mixed read lengths, low read length, mild to moderate bottlenecking	poor library complexity	
ENCFF830WUI	bam	bam		alignments	hg19	ENCSR367WYJ	Histone ChIP-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1, 1_2		36					/files/ENCFF823MZG/, /files/ENCFF807MUK/, /files/ENCFF351KVM/, /files/ENCFF227HUK/	1020098716	ENCODE Processing Pipeline	67872602fe264eb61794f339294b759a		https://www.encodeproject.org/files/ENCFF830WUI/@@download/ENCFF830WUI.bam				released	s3://encode-public/2017/04/05/2ae1170e-0dd0-4e0f-b842-bdc58e8e07a9/ENCFF830WUI.bam	mixed read lengths, low read length, mild to moderate bottlenecking	poor library complexity	
ENCFF407BUX	bam	bam		unfiltered alignments	hg19	ENCSR948TOS	Histone ChIP-seq	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens										H3K27ac-human	DNA						2018-12-11	ENCODE		sonication (generic)	200-600	1	1_1, 1_2		76					/files/ENCFF950HVG/, /files/ENCFF807MUK/, /files/ENCFF212BML/, /files/ENCFF818UZF/, /files/ENCFF580BZW/	3119656125	ENCODE Processing Pipeline	e3bc412dfef28abc3e30498800a06af2		https://www.encodeproject.org/files/ENCFF407BUX/@@download/ENCFF407BUX.bam				released	s3://encode-public/2018/11/27/9f9eceda-77b1-4144-b2d3-4f3a7c8d9cca/ENCFF407BUX.bam			
ENCFF038JMC	bam	bam		alignments	hg19	ENCSR948TOS	Histone ChIP-seq	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens										H3K27ac-human	DNA						2018-12-11	ENCODE		sonication (generic)	200-600	1	1_1, 1_2		76					/files/ENCFF950HVG/, /files/ENCFF807MUK/, /files/ENCFF212BML/, /files/ENCFF818UZF/, /files/ENCFF580BZW/	2585402718	ENCODE Processing Pipeline	43f05bb2990c7b39a25b174e08914e87		https://www.encodeproject.org/files/ENCFF038JMC/@@download/ENCFF038JMC.bam				released	s3://encode-public/2018/11/27/1c8bda11-7381-482a-86be-f7f774333963/ENCFF038JMC.bam			
ENCFF708OXG	bam	bam		unfiltered alignments	hg19	ENCSR928HSI	Histone ChIP-seq	UBERON:0002080	heart right ventricle	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF807MUK/, /files/ENCFF004BQX/	596706168	ENCODE Processing Pipeline	31d96d558a370d269d992c705f1739da		https://www.encodeproject.org/files/ENCFF708OXG/@@download/ENCFF708OXG.bam				released	s3://encode-public/2017/05/10/8cf26855-5e2d-403a-8c7e-cb338824f15f/ENCFF708OXG.bam	moderate library complexity, inconsistent platforms, low read length, control low read depth, low read depth, mild to moderate bottlenecking		
ENCFF757FUA	bam	bam		alignments	hg19	ENCSR928HSI	Histone ChIP-seq	UBERON:0002080	heart right ventricle	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF807MUK/, /files/ENCFF004BQX/	377863571	ENCODE Processing Pipeline	633c73de185d2515ca9340b977445f4d		https://www.encodeproject.org/files/ENCFF757FUA/@@download/ENCFF757FUA.bam				released	s3://encode-public/2017/05/10/ed2caf0a-461a-4828-80d2-fcc3eeb11f31/ENCFF757FUA.bam	moderate library complexity, inconsistent platforms, low read length, control low read depth, low read depth, mild to moderate bottlenecking		
ENCFF561BVP	bam	bam		redacted unfiltered alignments	hg19	ENCSR666TFS	Histone ChIP-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1, 1_2		76					/files/ENCFF984WFI/, /files/ENCFF807MUK/, /files/ENCFF981KET/, /files/ENCFF565AMG/, /files/ENCFF044SLO/	1995813755	ENCODE Processing Pipeline	cfeaeeb4456d0d7c23f9f19ab1e587f2		https://www.encodeproject.org/files/ENCFF561BVP/@@download/ENCFF561BVP.bam				released	s3://encode-public/2018/01/20/48c9102f-211c-484f-a1a7-153ca288aa16/ENCFF561BVP.bam	control low read depth		
ENCFF029MWK	bam	bam		redacted alignments	hg19	ENCSR666TFS	Histone ChIP-seq	CL:1001606	foreskin keratinocyte	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1, 1_2		76					/files/ENCFF984WFI/, /files/ENCFF807MUK/, /files/ENCFF981KET/, /files/ENCFF565AMG/, /files/ENCFF044SLO/	1428399346	ENCODE Processing Pipeline	7547c0c2ac2ae01e45848862ca24190b		https://www.encodeproject.org/files/ENCFF029MWK/@@download/ENCFF029MWK.bam				released	s3://encode-public/2018/01/20/1cb004fd-2502-43f7-87f3-14be0e932d44/ENCFF029MWK.bam	control low read depth		
ENCFF636ZQW	bam	bam		redacted alignments	hg19	ENCSR379WXM	Histone ChIP-seq	NTR:0000427	neurosphere	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		76					/files/ENCFF045BAQ/, /files/ENCFF807MUK/, /files/ENCFF322DZF/	626987560	ENCODE Processing Pipeline	5e30b65cc86f9a7bf01ad899c90bb96e		https://www.encodeproject.org/files/ENCFF636ZQW/@@download/ENCFF636ZQW.bam				released	s3://encode-public/2018/01/20/e6843b2d-8e59-4c10-a893-721b41b666af/ENCFF636ZQW.bam	control low read depth		
ENCFF717DQH	bam	bam		redacted unfiltered alignments	hg19	ENCSR379WXM	Histone ChIP-seq	NTR:0000427	neurosphere	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		76					/files/ENCFF045BAQ/, /files/ENCFF807MUK/, /files/ENCFF322DZF/	800327384	ENCODE Processing Pipeline	7a25bba24b818e53169a03bf33c87b92		https://www.encodeproject.org/files/ENCFF717DQH/@@download/ENCFF717DQH.bam				released	s3://encode-public/2018/01/20/e82e1db0-eed6-4508-af08-a96dc7787cfa/ENCFF717DQH.bam	control low read depth		
ENCFF144OAE	bam	bam		unfiltered alignments	hg19	ENCSR880SUY	Histone ChIP-seq	EFO:0003042	H1	cell line	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		30					/files/ENCFF807MUK/, /files/ENCFF692HWE/	1063989986	ENCODE Processing Pipeline	05d360c55f42878b3146180b90ca37a4		https://www.encodeproject.org/files/ENCFF144OAE/@@download/ENCFF144OAE.bam				released	s3://encode-public/2017/01/28/b12c6f0e-edbb-4d5d-8ac6-bf36c895348a/ENCFF144OAE.bam	inconsistent platforms, low read length, control low read depth, mixed read lengths, low read depth	insufficient read depth, insufficient read length	
ENCFF518KCX	bam	bam		alignments	hg19	ENCSR880SUY	Histone ChIP-seq	EFO:0003042	H1	cell line	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		30					/files/ENCFF807MUK/, /files/ENCFF692HWE/	597060172	ENCODE Processing Pipeline	f1fa0c4530c7b64dac373a4de144d2e4		https://www.encodeproject.org/files/ENCFF518KCX/@@download/ENCFF518KCX.bam				released	s3://encode-public/2017/01/28/c5ed646d-3534-4939-a9e6-f31f95a03d67/ENCFF518KCX.bam	inconsistent platforms, low read length, control low read depth, mixed read lengths, low read depth	insufficient read depth, insufficient read length	
ENCFF866QWA	bam	bam		unfiltered alignments	hg19	ENCSR880SUY	Histone ChIP-seq	EFO:0003042	H1	cell line	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2	2_1		36					/files/ENCFF481YKF/, /files/ENCFF807MUK/, /files/ENCFF308XJC/	1251851729	ENCODE Processing Pipeline	918fdc8fcba2ac2dba1a4194eac95ace		https://www.encodeproject.org/files/ENCFF866QWA/@@download/ENCFF866QWA.bam				released	s3://encode-public/2017/02/14/164a3b94-f87f-4ded-a921-8189adf7d1cf/ENCFF866QWA.bam	inconsistent platforms, low read length, control low read depth, mixed read lengths, low read depth	insufficient read depth, insufficient read length	
ENCFF885HKU	bam	bam		alignments	hg19	ENCSR880SUY	Histone ChIP-seq	EFO:0003042	H1	cell line	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2	2_1		36					/files/ENCFF481YKF/, /files/ENCFF807MUK/, /files/ENCFF308XJC/	448418611	ENCODE Processing Pipeline	af2f66612d87439fa860c73efa497e23		https://www.encodeproject.org/files/ENCFF885HKU/@@download/ENCFF885HKU.bam				released	s3://encode-public/2017/02/14/3307a2e6-32e4-4cca-a627-74070370a848/ENCFF885HKU.bam	inconsistent platforms, low read length, control low read depth, mixed read lengths, low read depth	insufficient read depth, insufficient read length	
ENCFF488DIF	bam	bam		unfiltered alignments	hg19	ENCSR082SHT	Histone ChIP-seq	UBERON:0001013	adipose tissue	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF807MUK/, /files/ENCFF859ZAC/	1149382931	ENCODE Processing Pipeline	6136e5d5f31002af32eee67b3fba8254		https://www.encodeproject.org/files/ENCFF488DIF/@@download/ENCFF488DIF.bam				released	s3://encode-public/2016/12/19/e110b346-654c-4b0f-a459-20d4338517ef/ENCFF488DIF.bam	low read depth, low read length		
ENCFF665GXM	bam	bam		alignments	hg19	ENCSR082SHT	Histone ChIP-seq	UBERON:0001013	adipose tissue	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF807MUK/, /files/ENCFF859ZAC/	697270695	ENCODE Processing Pipeline	d5e6d6b4097282aad5ca78def85b0532		https://www.encodeproject.org/files/ENCFF665GXM/@@download/ENCFF665GXM.bam				released	s3://encode-public/2016/12/19/8f4e046f-db26-4f22-ad8d-e8af94d500be/ENCFF665GXM.bam	low read depth, low read length		
ENCFF628NNB	bam	bam		alignments	hg19	ENCSR091KXI	Histone ChIP-seq	UBERON:0001323	tibial nerve	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE		sonication (generic)	200-600	1	1_1, 1_2		76					/files/ENCFF874IQC/, /files/ENCFF807MUK/, /files/ENCFF205CMA/, /files/ENCFF547ASL/, /files/ENCFF065AFV/	2327410018	ENCODE Processing Pipeline	20712d3d6942627f77409a1a1e7b15ff		https://www.encodeproject.org/files/ENCFF628NNB/@@download/ENCFF628NNB.bam				released	s3://encode-public/2019/02/09/5c247475-0f4a-4d32-88e8-b7d90a0c8ca9/ENCFF628NNB.bam			
ENCFF860WUV	bam	bam		unfiltered alignments	hg19	ENCSR091KXI	Histone ChIP-seq	UBERON:0001323	tibial nerve	tissue	Homo sapiens										H3K27ac-human	DNA						2019-02-12	ENCODE		sonication (generic)	200-600	1	1_1, 1_2		76					/files/ENCFF874IQC/, /files/ENCFF807MUK/, /files/ENCFF205CMA/, /files/ENCFF547ASL/, /files/ENCFF065AFV/	2811199205	ENCODE Processing Pipeline	1e96ca71805ecf53d14c6045e250336b		https://www.encodeproject.org/files/ENCFF860WUV/@@download/ENCFF860WUV.bam				released	s3://encode-public/2019/02/09/bab707fc-6ca6-4fc1-bdf8-4448b8e44ca6/ENCFF860WUV.bam			
ENCFF752STS	bam	bam		unfiltered alignments	hg19	ENCSR522MTS	Histone ChIP-seq	UBERON:0004648	esophagus muscularis mucosa	tissue	Homo sapiens										H3K27ac-human	DNA						2019-08-01	ENCODE		sonication (generic)	200-600	1	1_1, 1_2		76					/files/ENCFF396KLB/, /files/ENCFF713DNF/, /files/ENCFF807MUK/, /files/ENCFF769EGQ/, /files/ENCFF267XKE/	3786144219	ENCODE Processing Pipeline	8518be1f4c86b1e2029e28b33264f81d		https://www.encodeproject.org/files/ENCFF752STS/@@download/ENCFF752STS.bam				released	s3://encode-public/2019/06/12/632cec09-b264-48d4-a3d2-cb6122ed7ad0/ENCFF752STS.bam			
ENCFF717VXE	bam	bam		alignments	hg19	ENCSR522MTS	Histone ChIP-seq	UBERON:0004648	esophagus muscularis mucosa	tissue	Homo sapiens										H3K27ac-human	DNA						2019-08-01	ENCODE		sonication (generic)	200-600	1	1_1, 1_2		76					/files/ENCFF396KLB/, /files/ENCFF713DNF/, /files/ENCFF807MUK/, /files/ENCFF769EGQ/, /files/ENCFF267XKE/	3085320860	ENCODE Processing Pipeline	07230d6a91e4ba23a9220f4a62060261		https://www.encodeproject.org/files/ENCFF717VXE/@@download/ENCFF717VXE.bam				released	s3://encode-public/2019/06/12/ed8c43e1-998a-404d-a4c6-faea7a1e377a/ENCFF717VXE.bam			
ENCFF933IRS	bam	bam		unfiltered alignments	hg19	ENCSR086XCT	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF807MUK/, /files/ENCFF772AWQ/	801161044	ENCODE Processing Pipeline	69b743359a58ab7ab67d14a4c72a0e92		https://www.encodeproject.org/files/ENCFF933IRS/@@download/ENCFF933IRS.bam				released	s3://encode-public/2017/05/10/6d3c8aff-c101-4a5b-b7a3-50e46b7f3576/ENCFF933IRS.bam	low read depth, moderate library complexity, mild to moderate bottlenecking, control low read depth		
ENCFF407QBM	bam	bam		alignments	hg19	ENCSR086XCT	Histone ChIP-seq	UBERON:0002106	spleen	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_1		36					/files/ENCFF807MUK/, /files/ENCFF772AWQ/	401476012	ENCODE Processing Pipeline	8db10d1ef48120630cfaab2dcfdd888c		https://www.encodeproject.org/files/ENCFF407QBM/@@download/ENCFF407QBM.bam				released	s3://encode-public/2017/05/10/8342ceb7-707a-4091-a564-08543f36b65b/ENCFF407QBM.bam	low read depth, moderate library complexity, mild to moderate bottlenecking, control low read depth		
ENCFF863LLW	bam	bam		redacted alignments	hg19	ENCSR546SDM	Histone ChIP-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2	2_1		36					/files/ENCFF807MUK/, /files/ENCFF288DIQ/, /files/ENCFF395JFP/	240309326	ENCODE Processing Pipeline	35ae9a5de9a67aba0dd8fb57c8e4e7ca		https://www.encodeproject.org/files/ENCFF863LLW/@@download/ENCFF863LLW.bam				released	s3://encode-public/2018/01/20/b50938ea-caf7-4977-929d-bc09f239c8bd/ENCFF863LLW.bam	low read depth, low read length, mild to moderate bottlenecking		
ENCFF889GEU	bam	bam		redacted unfiltered alignments	hg19	ENCSR546SDM	Histone ChIP-seq	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				2	2_1		36					/files/ENCFF807MUK/, /files/ENCFF288DIQ/, /files/ENCFF395JFP/	359218764	ENCODE Processing Pipeline	0042a6c071c2c3d349f853db919a2c04		https://www.encodeproject.org/files/ENCFF889GEU/@@download/ENCFF889GEU.bam				released	s3://encode-public/2018/01/20/18e763ea-a5a8-4e92-9339-76686505435b/ENCFF889GEU.bam	low read depth, low read length, mild to moderate bottlenecking		
ENCFF668FFL	bam	bam		redacted alignments	hg19	ENCSR305ISQ	Histone ChIP-seq	UBERON:0003346	mucosa of rectum	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF477LEH/, /files/ENCFF807MUK/, /files/ENCFF305IAS/	262153580	ENCODE Processing Pipeline	fd2895df218d705b062e54847ba966ff		https://www.encodeproject.org/files/ENCFF668FFL/@@download/ENCFF668FFL.bam				released	s3://encode-public/2018/01/19/93f215b2-d74e-438b-9c3f-450507ec8620/ENCFF668FFL.bam	low read depth, inconsistent platforms, low read length		
ENCFF529JYD	bam	bam		redacted unfiltered alignments	hg19	ENCSR305ISQ	Histone ChIP-seq	UBERON:0003346	mucosa of rectum	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF477LEH/, /files/ENCFF807MUK/, /files/ENCFF305IAS/	351978755	ENCODE Processing Pipeline	c3719aba692e41da0357c27c2b56824e		https://www.encodeproject.org/files/ENCFF529JYD/@@download/ENCFF529JYD.bam				released	s3://encode-public/2018/01/19/ad6152a3-c266-4342-be0f-3843bfde2954/ENCFF529JYD.bam	low read depth, inconsistent platforms, low read length		
ENCFF732JAK	bam	bam		unfiltered alignments	hg19	ENCSR674VPA	Histone ChIP-seq	CL:0000895	naive thymus-derived CD4-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_4		36					/files/ENCFF191VZN/, /files/ENCFF807MUK/, /files/ENCFF543XTQ/, /files/ENCFF023FHK/, /files/ENCFF459SDQ/	1800410807	ENCODE Processing Pipeline	2ddcfa466016e504ec2202d1ab2fbaa9		https://www.encodeproject.org/files/ENCFF732JAK/@@download/ENCFF732JAK.bam				released	s3://encode-public/2016/12/19/3c516f45-4d02-4c5d-9a27-aa26c0a1bf49/ENCFF732JAK.bam	low read depth, low read length, moderate library complexity, mild to moderate bottlenecking		
ENCFF728UTH	bam	bam		alignments	hg19	ENCSR674VPA	Histone ChIP-seq	CL:0000895	naive thymus-derived CD4-positive, alpha-beta T cell	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_4		36					/files/ENCFF191VZN/, /files/ENCFF807MUK/, /files/ENCFF543XTQ/, /files/ENCFF023FHK/, /files/ENCFF459SDQ/	941158385	ENCODE Processing Pipeline	c8aff686ed7e7295d2a2589164bcd905		https://www.encodeproject.org/files/ENCFF728UTH/@@download/ENCFF728UTH.bam				released	s3://encode-public/2016/12/19/59845c5e-3075-48a4-83d4-e0fbb8b39d57/ENCFF728UTH.bam	low read depth, low read length, moderate library complexity, mild to moderate bottlenecking		
ENCFF863QXI	bam	bam		unfiltered alignments	hg19	ENCSR498ZRC	Histone ChIP-seq	UBERON:0001987	placenta	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36					/files/ENCFF493XWO/, /files/ENCFF807MUK/, /files/ENCFF907YMF/	1242606630	ENCODE Processing Pipeline	4457ac77ffbab952892b21042d5d17a0		https://www.encodeproject.org/files/ENCFF863QXI/@@download/ENCFF863QXI.bam				released	s3://encode-public/2016/12/19/0bc6d7c3-fe92-4c82-8d0b-edeb605f4dbf/ENCFF863QXI.bam	low read depth, low read length, control low read depth		
