Assay_Accessibility	Assay_H3K27ac	Audit ERROR_Accessibility	Audit ERROR_H3K27ac	Audit INTERNAL_ACTION_Accessibility	Audit INTERNAL_ACTION_H3K27ac	Audit NOT_COMPLIANT_Accessibility	Audit NOT_COMPLIANT_H3K27ac	Audit WARNING_Accessibility	Audit WARNING_H3K27ac	Biological replicate(s)_Accessibility	Biological replicate(s)_H3K27ac	Biosample genetic modifications categories	Biosample genetic modifications gene targets	Biosample genetic modifications methods	Biosample genetic modifications site coordinates_Accessibility	Biosample genetic modifications site coordinates_H3K27ac	Biosample genetic modifications targets	Biosample genetic modifications zygosity_Accessibility	Biosample genetic modifications zygosity_H3K27ac	Biosample organism	Biosample term id_Accessibility	Biosample term id_H3K27ac	Biosample term name	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample type_Accessibility	Biosample type_H3K27ac	Controlled by_Accessibility	Controlled by_H3K27ac	Derived from_Accessibility	Derived from_H3K27ac	Experiment accession_Accessibility	Experiment accession_H3K27ac	Experiment date released_Accessibility	Experiment date released_H3K27ac	Experiment target_Accessibility	Experiment target_H3K27ac	File Status_Accessibility	File Status_H3K27ac	File accession_Accessibility	File accession_H3K27ac	File assembly	File download URL_Accessibility	File download URL_H3K27ac	File format	File format type_Accessibility	File format type_H3K27ac	File type	Genome annotation	Lab	Library crosslinking method_Accessibility	Library crosslinking method_H3K27ac	Library depleted in_Accessibility	Library depleted in_H3K27ac	Library extraction method_Accessibility	Library extraction method_H3K27ac	Library fragmentation method_Accessibility	Library fragmentation method_H3K27ac	Library lysis method_Accessibility	Library lysis method_H3K27ac	Library made from_Accessibility	Library made from_H3K27ac	Library size range_Accessibility	Library size range_H3K27ac	Library strand specific_Accessibility	Library strand specific_H3K27ac	Mapped read length_Accessibility	Mapped read length_H3K27ac	Output type	Paired end_Accessibility	Paired end_H3K27ac	Paired with_Accessibility	Paired with_H3K27ac	Platform_Accessibility	Platform_H3K27ac	Project_Accessibility	Project_H3K27ac	RBNS protein concentration_Accessibility	RBNS protein concentration_H3K27ac	Read length_Accessibility	Read length_H3K27ac	Run type_Accessibility	Run type_H3K27ac	Size_Accessibility	Size_H3K27ac	Technical replicate(s)_Accessibility	Technical replicate(s)_H3K27ac	dbxrefs_Accessibility	dbxrefs_H3K27ac	md5sum_Accessibility	md5sum_H3K27ac	s3_uri_Accessibility	s3_uri_H3K27ac	File accession_H3K27ac bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	0.0	low read length	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0002108	UBERON:0002108	small intestine	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF421SHB, ENCFF494VGQ, ENCFF549HLL, ENCFF786QGT	ENCFF313OLS, ENCFF355KRT, ENCFF807MUK	ENCSR945RWN	ENCSR892XFG	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF245KJM	ENCFF462BGO	hg19	https://www.encodeproject.org/files/ENCFF245KJM/@@download/ENCFF245KJM.bam	https://www.encodeproject.org/files/ENCFF462BGO/@@download/ENCFF462BGO.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	23004630816	1767568686	1_2	1_2	0.0	0.0	94d97285bb79180f151905d4a756682b	1e5c37d642d00bebd3dcc702307f5f19	s3://encode-public/2017/09/20/3fa17c61-6fb0-481d-a4ae-48b473200b3e/ENCFF245KJM.bam	s3://encode-public/2016/12/19/740702aa-3ea6-40d5-baa7-ace84df70d57/ENCFF462BGO.bam	ENCFF462BGO
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	0.0	low read length, inconsistent platforms	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0002108	UBERON:0002108	small intestine	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF421SHB, ENCFF494VGQ, ENCFF549HLL, ENCFF786QGT	ENCFF807MUK, ENCFF910WPG	ENCSR945RWN	ENCSR454VRA	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF245KJM	ENCFF888MNR	hg19	https://www.encodeproject.org/files/ENCFF245KJM/@@download/ENCFF245KJM.bam	https://www.encodeproject.org/files/ENCFF888MNR/@@download/ENCFF888MNR.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	23004630816	1552680532	1_2	1_1	0.0	0.0	94d97285bb79180f151905d4a756682b	66bbbd404a5405fd548b0c37349796d9	s3://encode-public/2017/09/20/3fa17c61-6fb0-481d-a4ae-48b473200b3e/ENCFF245KJM.bam	s3://encode-public/2017/04/05/72b586d6-0a45-4cc3-a8a4-a01715c8043e/ENCFF888MNR.bam	ENCFF888MNR
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	poor library complexity, severe bottlenecking	low read depth	low read depth, mild to moderate bottlenecking, inconsistent platforms	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0002108	UBERON:0002108	small intestine	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF404NLX, ENCFF549HLL	ENCFF349RCJ, ENCFF668PTO, ENCFF684LMP, ENCFF807MUK	ENCSR594OWA	ENCSR543CPW	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF811RPU	ENCFF028ZDP	hg19	https://www.encodeproject.org/files/ENCFF811RPU/@@download/ENCFF811RPU.bam	https://www.encodeproject.org/files/ENCFF028ZDP/@@download/ENCFF028ZDP.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	1288097893	2636007923	1_1	1_3	0.0	0.0	e84f3b70e7ff0bf49e3c09cce391681d	5a23a71eaa13da28e9bd57ec26a891fd	s3://encode-public/2017/09/19/175029f5-b3d3-4fdb-87b9-0d0284b728e3/ENCFF811RPU.bam	s3://encode-public/2017/03/27/e5d700ca-0d96-48e7-b5f2-ddfbed9c1403/ENCFF028ZDP.bam	ENCFF028ZDP
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth	low read length	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0002108	UBERON:0002108	small intestine	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF404NLX, ENCFF549HLL	ENCFF313OLS, ENCFF355KRT, ENCFF807MUK	ENCSR594OWA	ENCSR892XFG	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF811RPU	ENCFF462BGO	hg19	https://www.encodeproject.org/files/ENCFF811RPU/@@download/ENCFF811RPU.bam	https://www.encodeproject.org/files/ENCFF462BGO/@@download/ENCFF462BGO.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	1288097893	1767568686	1_1	1_2	0.0	0.0	e84f3b70e7ff0bf49e3c09cce391681d	1e5c37d642d00bebd3dcc702307f5f19	s3://encode-public/2017/09/19/175029f5-b3d3-4fdb-87b9-0d0284b728e3/ENCFF811RPU.bam	s3://encode-public/2016/12/19/740702aa-3ea6-40d5-baa7-ace84df70d57/ENCFF462BGO.bam	ENCFF462BGO
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth	low read length, inconsistent platforms	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0002108	UBERON:0002108	small intestine	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF404NLX, ENCFF549HLL	ENCFF807MUK, ENCFF910WPG	ENCSR594OWA	ENCSR454VRA	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF811RPU	ENCFF888MNR	hg19	https://www.encodeproject.org/files/ENCFF811RPU/@@download/ENCFF811RPU.bam	https://www.encodeproject.org/files/ENCFF888MNR/@@download/ENCFF888MNR.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	1288097893	1552680532	1_1	1_1	0.0	0.0	e84f3b70e7ff0bf49e3c09cce391681d	66bbbd404a5405fd548b0c37349796d9	s3://encode-public/2017/09/19/175029f5-b3d3-4fdb-87b9-0d0284b728e3/ENCFF811RPU.bam	s3://encode-public/2017/04/05/72b586d6-0a45-4cc3-a8a4-a01715c8043e/ENCFF888MNR.bam	ENCFF888MNR
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low spot score	low read length, control low read depth, low read depth	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0001987	UBERON:0001987	placenta	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF173NIQ, ENCFF498RZA, ENCFF549HLL, ENCFF576BVB, ENCFF770REL, ENCFF772DZT, ENCFF874JUP	ENCFF493XWO, ENCFF807MUK, ENCFF907YMF	ENCSR575VMI	ENCSR498ZRC	2016-05-09	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF551BNW	ENCFF863QXI	hg19	https://www.encodeproject.org/files/ENCFF551BNW/@@download/ENCFF551BNW.bam	https://www.encodeproject.org/files/ENCFF863QXI/@@download/ENCFF863QXI.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	11351755918	1242606630	1_1	1_2	0.0	0.0	7945a0179eb19f74aaf94ea1ef7bd11e	4457ac77ffbab952892b21042d5d17a0	s3://encode-public/2017/10/08/cc74759e-6a89-435a-ac56-a403d8a8e0c5/ENCFF551BNW.bam	s3://encode-public/2016/12/19/0bc6d7c3-fe92-4c82-8d0b-edeb605f4dbf/ENCFF863QXI.bam	ENCFF863QXI
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low spot score	low read length, control low read depth, low read depth	2	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0001987	UBERON:0001987	placenta	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF085BKQ, ENCFF194NKC, ENCFF523GES, ENCFF527ROA, ENCFF549HLL, ENCFF615BON, ENCFF900LCO	ENCFF493XWO, ENCFF807MUK, ENCFF907YMF	ENCSR575VMI	ENCSR498ZRC	2016-05-09	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF809DHL	ENCFF863QXI	hg19	https://www.encodeproject.org/files/ENCFF809DHL/@@download/ENCFF809DHL.bam	https://www.encodeproject.org/files/ENCFF863QXI/@@download/ENCFF863QXI.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	8611980025	1242606630	2_1	1_2	0.0	0.0	9a386825931b23978ec1c2ffe3685cf9	4457ac77ffbab952892b21042d5d17a0	s3://encode-public/2017/10/08/b1329bcd-3abc-46b8-948f-c462c9fffb54/ENCFF809DHL.bam	s3://encode-public/2016/12/19/0bc6d7c3-fe92-4c82-8d0b-edeb605f4dbf/ENCFF863QXI.bam	ENCFF863QXI
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	sequencing runs labeled as technical replicates, mismatched file status	0.0	0.0	0.0	0.0	low read length, control low read depth, low read depth	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0001987	UBERON:0001987	placenta	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF477PVY, ENCFF511GHD, ENCFF549HLL, ENCFF601IAH, ENCFF883MMV	ENCFF493XWO, ENCFF807MUK, ENCFF907YMF	ENCSR035QHH	ENCSR498ZRC	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF178YCI	ENCFF863QXI	hg19	https://www.encodeproject.org/files/ENCFF178YCI/@@download/ENCFF178YCI.bam	https://www.encodeproject.org/files/ENCFF863QXI/@@download/ENCFF863QXI.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	paired-ended	single-ended	33130920055	1242606630	1_4	1_2	0.0	0.0	68ec45e8d35a55b73cda3793512d4373	4457ac77ffbab952892b21042d5d17a0	s3://encode-public/2017/10/10/bf3f8bcf-2e21-40f4-9517-f188673d2511/ENCFF178YCI.bam	s3://encode-public/2016/12/19/0bc6d7c3-fe92-4c82-8d0b-edeb605f4dbf/ENCFF863QXI.bam	ENCFF863QXI
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	experiment not submitted to GEO	0.0	0.0	poor library complexity	low spot score	low read length, mild to moderate bottlenecking	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0002084	UBERON:0002084	heart left ventricle	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF305QSJ, ENCFF402BOK, ENCFF458NEX, ENCFF499WGN, ENCFF549HLL	ENCFF050SFL, ENCFF807MUK	ENCSR070CMW	ENCSR557DFM	2017-10-01	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF825TUU	ENCFF598WLQ	hg19	https://www.encodeproject.org/files/ENCFF825TUU/@@download/ENCFF825TUU.bam	https://www.encodeproject.org/files/ENCFF598WLQ/@@download/ENCFF598WLQ.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	12232011109	2151192932	1_1	1_1	0.0	0.0	fd0114824f47b88295b4b48f06a780aa	7aa00d2f37af51516e2236498ebbb86a	s3://encode-public/2017/09/19/d302ba0f-11ff-4f77-a4c3-80fafcc8bd2e/ENCFF825TUU.bam	s3://encode-public/2016/12/19/0ba2c458-5bb0-4326-ac59-8807e190ad25/ENCFF598WLQ.bam	ENCFF598WLQ
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status, unreplicated experiment	0.0	0.0	poor library complexity	low spot score	low read length, mild to moderate bottlenecking	2	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0002084	UBERON:0002084	heart left ventricle	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF116DGX, ENCFF261DWN, ENCFF328PJC, ENCFF382BXT, ENCFF549HLL, ENCFF622JSG, ENCFF670XUB, ENCFF796XFP, ENCFF849DKX	ENCFF050SFL, ENCFF807MUK	ENCSR501FWC	ENCSR557DFM	2016-05-09	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF225JGI	ENCFF598WLQ	hg19	https://www.encodeproject.org/files/ENCFF225JGI/@@download/ENCFF225JGI.bam	https://www.encodeproject.org/files/ENCFF598WLQ/@@download/ENCFF598WLQ.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	10285085229	2151192932	2_1	1_1	0.0	0.0	dc7234bc5eeb30dfa84c2b9bb9b32218	7aa00d2f37af51516e2236498ebbb86a	s3://encode-public/2017/09/10/51a716e9-7dfc-4b18-8491-eb16752d78ee/ENCFF225JGI.bam	s3://encode-public/2016/12/19/0ba2c458-5bb0-4326-ac59-8807e190ad25/ENCFF598WLQ.bam	ENCFF598WLQ
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth	low read length, control low read depth, low read depth	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	EFO:0006270	EFO:0006270	AG04450	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF001CMS, ENCFF549HLL	ENCFF001END, ENCFF001ENE, ENCFF807MUK	ENCSR000ELY	ENCSR000DPL	2011-05-04	2012-07-24	0.0	H3K27ac-human	released	released	ENCFF288CUH	ENCFF214BDM	hg19	https://www.encodeproject.org/files/ENCFF288CUH/@@download/ENCFF288CUH.bam	https://www.encodeproject.org/files/ENCFF214BDM/@@download/ENCFF214BDM.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1599015197	996990490	1_1	1_1	0.0	0.0	b08366613d500a63c37dedd06a802dcb	468d571888ca33bec7f160b760cfa5a3	s3://encode-public/2017/09/05/9ce135ea-1bd3-44f5-b69e-364d73415567/ENCFF288CUH.bam	s3://encode-public/2017/04/04/113e317e-967c-4825-8257-d541b204d010/ENCFF214BDM.bam	ENCFF214BDM
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth	low read length, control low read depth, low read depth	2	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	EFO:0006270	EFO:0006270	AG04450	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF001CMR, ENCFF549HLL	ENCFF001END, ENCFF001ENE, ENCFF807MUK	ENCSR000ELY	ENCSR000DPL	2011-05-04	2012-07-24	0.0	H3K27ac-human	released	released	ENCFF803OXM	ENCFF214BDM	hg19	https://www.encodeproject.org/files/ENCFF803OXM/@@download/ENCFF803OXM.bam	https://www.encodeproject.org/files/ENCFF214BDM/@@download/ENCFF214BDM.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2081459806	996990490	2_1	1_1	0.0	0.0	bcc3b46f8b1c9065cca6ff7cd467f318	468d571888ca33bec7f160b760cfa5a3	s3://encode-public/2017/09/05/9c337d32-9795-4a14-b9e8-6d2846404383/ENCFF803OXM.bam	s3://encode-public/2017/04/04/113e317e-967c-4825-8257-d541b204d010/ENCFF214BDM.bam	ENCFF214BDM
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	sequencing runs labeled as technical replicates, mismatched file status	0.0	0.0	0.0	0.0	low read depth, moderate library complexity, mild to moderate bottlenecking, inconsistent platforms	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0002048	UBERON:0002048	lung	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF002DXI, ENCFF549HLL	ENCFF807MUK, ENCFF906WKZ	ENCSR582IPV	ENCSR550WUX	2016-09-22	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF623FUP	ENCFF966VFW	hg19	https://www.encodeproject.org/files/ENCFF623FUP/@@download/ENCFF623FUP.bam	https://www.encodeproject.org/files/ENCFF966VFW/@@download/ENCFF966VFW.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	Roadmap	0.0	0.0	0.0	0.0	paired-ended	single-ended	288171287	772851262	1_1	1_1	0.0	0.0	63624284d5ef542d9dfcb8ce0e8d5e3c	e5cd9806d5c2c749b585cf9098d87287	s3://encode-public/2017/09/08/791d5bc0-9ce9-437d-8145-2e86986dc416/ENCFF623FUP.bam	s3://encode-public/2017/05/10/226d7cc6-b0e2-4a10-ba76-dfb23f2980f8/ENCFF966VFW.bam	ENCFF966VFW
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	sequencing runs labeled as technical replicates, mismatched file status	0.0	0.0	0.0	0.0	low read depth, moderate library complexity, mild to moderate bottlenecking, inconsistent platforms	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0002048	UBERON:0002048	lung	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF002DXL, ENCFF002DXM, ENCFF002DXN, ENCFF002DXO, ENCFF549HLL	ENCFF807MUK, ENCFF906WKZ	ENCSR582IPV	ENCSR550WUX	2016-09-22	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF823LVS	ENCFF966VFW	hg19	https://www.encodeproject.org/files/ENCFF823LVS/@@download/ENCFF823LVS.bam	https://www.encodeproject.org/files/ENCFF966VFW/@@download/ENCFF966VFW.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	Roadmap	0.0	0.0	0.0	0.0	paired-ended	single-ended	2605334153	772851262	1_2	1_1	0.0	0.0	2dad77f7b75b41dd2f2cda2c3533afdb	e5cd9806d5c2c749b585cf9098d87287	s3://encode-public/2017/09/08/74f5cc62-222f-4e03-993b-3a63a9a88a6d/ENCFF823LVS.bam	s3://encode-public/2017/05/10/226d7cc6-b0e2-4a10-ba76-dfb23f2980f8/ENCFF966VFW.bam	ENCFF966VFW
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	sequencing runs labeled as technical replicates, mismatched file status	0.0	0.0	0.0	0.0	low read depth, moderate library complexity, mild to moderate bottlenecking, inconsistent platforms	2	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0002048	UBERON:0002048	lung	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF002DVZ, ENCFF002DWA, ENCFF002DWB, ENCFF002DWC, ENCFF002DWD, ENCFF002DWE, ENCFF549HLL	ENCFF807MUK, ENCFF906WKZ	ENCSR582IPV	ENCSR550WUX	2016-09-22	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF480KUT	ENCFF966VFW	hg19	https://www.encodeproject.org/files/ENCFF480KUT/@@download/ENCFF480KUT.bam	https://www.encodeproject.org/files/ENCFF966VFW/@@download/ENCFF966VFW.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	Roadmap	0.0	0.0	0.0	0.0	paired-ended	single-ended	18244284049	772851262	2_1	1_1	0.0	0.0	7ae3f0bf64f5dad6924c20dd404bd10e	e5cd9806d5c2c749b585cf9098d87287	s3://encode-public/2017/09/08/80be4582-a405-41e5-a4da-af37324fc9c6/ENCFF480KUT.bam	s3://encode-public/2017/05/10/226d7cc6-b0e2-4a10-ba76-dfb23f2980f8/ENCFF966VFW.bam	ENCFF966VFW
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth	low read depth, moderate library complexity, mild to moderate bottlenecking, inconsistent platforms	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	UBERON:0002048	UBERON:0002048	lung	0.0	0.0	0.0	tissue	tissue	0.0	0.0	ENCFF301EXM, ENCFF353ORD, ENCFF549HLL, ENCFF633XVC	ENCFF807MUK, ENCFF906WKZ	ENCSR482HQE	ENCSR550WUX	2013-07-31	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF813IJA	ENCFF966VFW	hg19	https://www.encodeproject.org/files/ENCFF813IJA/@@download/ENCFF813IJA.bam	https://www.encodeproject.org/files/ENCFF966VFW/@@download/ENCFF966VFW.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	Roadmap	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	1926101730	772851262	1_3	1_1	0.0	0.0	0c1001a61b1244fb235ec9813824cc63	e5cd9806d5c2c749b585cf9098d87287	s3://encode-public/2017/09/19/7b665186-7c79-4e49-8d57-4145c825d298/ENCFF813IJA.bam	s3://encode-public/2017/05/10/226d7cc6-b0e2-4a10-ba76-dfb23f2980f8/ENCFF966VFW.bam	ENCFF966VFW
