Assay_Accessibility	Assay_H3K27ac	Audit ERROR_Accessibility	Audit ERROR_H3K27ac	Audit INTERNAL_ACTION_Accessibility	Audit INTERNAL_ACTION_H3K27ac	Audit NOT_COMPLIANT_Accessibility	Audit NOT_COMPLIANT_H3K27ac	Audit WARNING_Accessibility	Audit WARNING_H3K27ac	Biological replicate(s)_Accessibility	Biological replicate(s)_H3K27ac	Biosample genetic modifications categories	Biosample genetic modifications gene targets	Biosample genetic modifications methods	Biosample genetic modifications site coordinates_Accessibility	Biosample genetic modifications site coordinates_H3K27ac	Biosample genetic modifications targets	Biosample genetic modifications zygosity_Accessibility	Biosample genetic modifications zygosity_H3K27ac	Biosample organism	Biosample term id_Accessibility	Biosample term id_H3K27ac	Biosample term name	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample type_Accessibility	Biosample type_H3K27ac	Controlled by_Accessibility	Controlled by_H3K27ac	Derived from_Accessibility	Derived from_H3K27ac	Experiment accession_Accessibility	Experiment accession_H3K27ac	Experiment date released_Accessibility	Experiment date released_H3K27ac	Experiment target_Accessibility	Experiment target_H3K27ac	File Status_Accessibility	File Status_H3K27ac	File accession_Accessibility	File accession_Accessibility bam	File accession_H3K27ac	File accession_H3K27ac bam	File assembly	File download URL_Accessibility	File download URL_H3K27ac	File format	File format type_Accessibility	File format type_H3K27ac	File type	Genome annotation	Lab	Library crosslinking method_Accessibility	Library crosslinking method_H3K27ac	Library depleted in_Accessibility	Library depleted in_H3K27ac	Library extraction method_Accessibility	Library extraction method_H3K27ac	Library fragmentation method_Accessibility	Library fragmentation method_H3K27ac	Library lysis method_Accessibility	Library lysis method_H3K27ac	Library made from_Accessibility	Library made from_H3K27ac	Library size range_Accessibility	Library size range_H3K27ac	Library strand specific_Accessibility	Library strand specific_H3K27ac	Mapped read length_Accessibility	Mapped read length_H3K27ac	Output type	Paired end_Accessibility	Paired end_H3K27ac	Paired with_Accessibility	Paired with_H3K27ac	Platform_Accessibility	Platform_H3K27ac	Project_Accessibility	Project_H3K27ac	RBNS protein concentration_Accessibility	RBNS protein concentration_H3K27ac	Read length_Accessibility	Read length_H3K27ac	Run type_Accessibility	Run type_H3K27ac	Size_Accessibility	Size_H3K27ac	Technical replicate(s)_Accessibility	Technical replicate(s)_H3K27ac	dbxrefs_Accessibility	dbxrefs_H3K27ac	md5sum_Accessibility	md5sum_H3K27ac	s3_uri_Accessibility	s3_uri_H3K27ac
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	insufficient read depth	low read depth	mild to moderate bottlenecking, low read length, inconsistent platforms	2	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0002327	CL:0002327	mammary epithelial cell	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF001DFX, ENCFF549HLL	ENCFF000BIM, ENCFF807MUK	ENCSR000ENV	ENCSR000ALW	2010-12-16	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF543VDH	ENCFF543VDH	ENCFF722LQX	ENCFF722LQX	hg19	https://www.encodeproject.org/files/ENCFF543VDH/@@download/ENCFF543VDH.bam	https://www.encodeproject.org/files/ENCFF722LQX/@@download/ENCFF722LQX.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2085088422	597575353	2_1	2_1	0.0	0.0	bee95f2ce5d8999143fde3253c641a30	e8b15938c7c115d7b5ca32442cd02164	s3://encode-public/2017/09/06/039b7bab-c374-4876-b294-53d3736dd331/ENCFF543VDH.bam	s3://encode-public/2017/04/06/f0d6570d-edd2-4a24-87c1-f448323ebba1/ENCFF722LQX.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	insufficient read depth	low read depth	mild to moderate bottlenecking, low read length, inconsistent platforms	2	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0002327	CL:0002327	mammary epithelial cell	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF001DFX, ENCFF549HLL	ENCFF000BIL, ENCFF807MUK	ENCSR000ENV	ENCSR000ALW	2010-12-16	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF543VDH	ENCFF543VDH	ENCFF110PFE	ENCFF110PFE	hg19	https://www.encodeproject.org/files/ENCFF543VDH/@@download/ENCFF543VDH.bam	https://www.encodeproject.org/files/ENCFF110PFE/@@download/ENCFF110PFE.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2085088422	815326288	2_1	1_1	0.0	0.0	bee95f2ce5d8999143fde3253c641a30	be761a3ac70966c180eb69f15cd12247	s3://encode-public/2017/09/06/039b7bab-c374-4876-b294-53d3736dd331/ENCFF543VDH.bam	s3://encode-public/2017/04/06/24c161ee-fdcb-4f14-ac0a-dbb6c385c228/ENCFF110PFE.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	sequencing runs labeled as technical replicates, mismatched file status	0.0	0.0	insufficient read depth	low read depth, mixed read lengths	low read length, control low read depth	1	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0000515	CL:0000515	skeletal muscle myoblast	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF465ATZ, ENCFF549HLL, ENCFF875UUR	ENCFF000BLJ, ENCFF807MUK	ENCSR000EOO	ENCSR000ANF	2011-05-04	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF826DHO	ENCFF826DHO_pooled	ENCFF986PYB	ENCFF986PYB	hg19	https://www.encodeproject.org/files/ENCFF826DHO/@@download/ENCFF826DHO.bam	https://www.encodeproject.org/files/ENCFF986PYB/@@download/ENCFF986PYB.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2417608101	864806432	1_3	2_1	0.0	0.0	a83a4857c0289032b325296c3934d9a3	528b7f5238d6625d112b86feca7caf83	s3://encode-public/2017/12/10/6f37fba0-1df3-4c7d-99de-c2874deeb3c8/ENCFF826DHO.bam	s3://encode-public/2017/04/04/97d541af-b583-4efb-9a37-500f713d4a70/ENCFF986PYB.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	sequencing runs labeled as technical replicates, mismatched file status	0.0	0.0	insufficient read depth	low read depth, mixed read lengths	low read length, control low read depth	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0000515	CL:0000515	skeletal muscle myoblast	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF465ATZ, ENCFF549HLL, ENCFF875UUR	ENCFF000BLI, ENCFF807MUK	ENCSR000EOO	ENCSR000ANF	2011-05-04	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF826DHO	ENCFF826DHO_pooled	ENCFF383JVO	ENCFF383JVO	hg19	https://www.encodeproject.org/files/ENCFF826DHO/@@download/ENCFF826DHO.bam	https://www.encodeproject.org/files/ENCFF383JVO/@@download/ENCFF383JVO.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2417608101	860457791	1_3	1_1	0.0	0.0	a83a4857c0289032b325296c3934d9a3	9bae612ba49c403ae588e4231abd52d4	s3://encode-public/2017/12/10/6f37fba0-1df3-4c7d-99de-c2874deeb3c8/ENCFF826DHO.bam	s3://encode-public/2017/04/04/a53b75d4-a4f8-433b-8c3d-63a92e2240bc/ENCFF383JVO.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	sequencing runs labeled as technical replicates, mismatched file status	0.0	0.0	insufficient read depth	low read depth, mixed read lengths	low read length, control low read depth	2	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0000515	CL:0000515	skeletal muscle myoblast	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF218GIV, ENCFF549HLL, ENCFF689CAW	ENCFF000BLJ, ENCFF807MUK	ENCSR000EOO	ENCSR000ANF	2011-05-04	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF197SHK	ENCFF197SHK	ENCFF986PYB	ENCFF986PYB	hg19	https://www.encodeproject.org/files/ENCFF197SHK/@@download/ENCFF197SHK.bam	https://www.encodeproject.org/files/ENCFF986PYB/@@download/ENCFF986PYB.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2087760693	864806432	2_1	2_1	0.0	0.0	35521c02558235b2443a418bb69e1e45	528b7f5238d6625d112b86feca7caf83	s3://encode-public/2017/12/10/f92f2fa4-b030-4f58-81a8-b9a21bc74fa7/ENCFF197SHK.bam	s3://encode-public/2017/04/04/97d541af-b583-4efb-9a37-500f713d4a70/ENCFF986PYB.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	sequencing runs labeled as technical replicates, mismatched file status	0.0	0.0	insufficient read depth	low read depth, mixed read lengths	low read length, control low read depth	2	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0000515	CL:0000515	skeletal muscle myoblast	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF218GIV, ENCFF549HLL, ENCFF689CAW	ENCFF000BLI, ENCFF807MUK	ENCSR000EOO	ENCSR000ANF	2011-05-04	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF197SHK	ENCFF197SHK	ENCFF383JVO	ENCFF383JVO	hg19	https://www.encodeproject.org/files/ENCFF197SHK/@@download/ENCFF197SHK.bam	https://www.encodeproject.org/files/ENCFF383JVO/@@download/ENCFF383JVO.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2087760693	860457791	2_1	1_1	0.0	0.0	35521c02558235b2443a418bb69e1e45	9bae612ba49c403ae588e4231abd52d4	s3://encode-public/2017/12/10/f92f2fa4-b030-4f58-81a8-b9a21bc74fa7/ENCFF197SHK.bam	s3://encode-public/2017/04/04/a53b75d4-a4f8-433b-8c3d-63a92e2240bc/ENCFF383JVO.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth, low spot score	mixed run types	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	EFO:0002860	EFO:0002860	SK-N-MC	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF001EGT, ENCFF549HLL	ENCFF066HPX, ENCFF807MUK	ENCSR000EPY	ENCSR835MMN	2011-05-04	2016-11-18	0.0	H3K27ac-human	released	released	ENCFF808UBJ	ENCFF808UBJ	ENCFF685RRO	ENCFF685RRO	hg19	https://www.encodeproject.org/files/ENCFF808UBJ/@@download/ENCFF808UBJ.bam	https://www.encodeproject.org/files/ENCFF685RRO/@@download/ENCFF685RRO.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1663201137	2056787131	1_1	1_1	0.0	0.0	ad4baaca5c9c58cb193db573b2990ff0	c0e2f0d8dbe2e2b452dda2c9c3249913	s3://encode-public/2017/09/05/6c459e1c-6dbb-43c2-9aa7-e32a16a6a1e2/ENCFF808UBJ.bam	s3://encode-public/2016/11/09/34181e46-ca23-4750-91e2-b057560ffd0e/ENCFF685RRO.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth, low spot score	mixed run types	1	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	EFO:0002860	EFO:0002860	SK-N-MC	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF001EGT, ENCFF549HLL	ENCFF807MUK, ENCFF936KFD	ENCSR000EPY	ENCSR835MMN	2011-05-04	2016-11-18	0.0	H3K27ac-human	released	released	ENCFF808UBJ	ENCFF808UBJ	ENCFF064VTG	ENCFF064VTG	hg19	https://www.encodeproject.org/files/ENCFF808UBJ/@@download/ENCFF808UBJ.bam	https://www.encodeproject.org/files/ENCFF064VTG/@@download/ENCFF064VTG.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1663201137	1380382234	1_1	2_1	0.0	0.0	ad4baaca5c9c58cb193db573b2990ff0	a765e70191c16f96c6800950a3040d85	s3://encode-public/2017/09/05/6c459e1c-6dbb-43c2-9aa7-e32a16a6a1e2/ENCFF808UBJ.bam	s3://encode-public/2016/11/14/916a7d4b-e0d3-4791-9ee0-a0be4605e393/ENCFF064VTG.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth, low spot score	mixed run types	2	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	EFO:0002860	EFO:0002860	SK-N-MC	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF001EGU, ENCFF549HLL	ENCFF066HPX, ENCFF807MUK	ENCSR000EPY	ENCSR835MMN	2011-05-04	2016-11-18	0.0	H3K27ac-human	released	released	ENCFF339YAS	ENCFF339YAS	ENCFF685RRO	ENCFF685RRO	hg19	https://www.encodeproject.org/files/ENCFF339YAS/@@download/ENCFF339YAS.bam	https://www.encodeproject.org/files/ENCFF685RRO/@@download/ENCFF685RRO.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1724227204	2056787131	2_1	1_1	0.0	0.0	796ad929628c62143bbdab0530e780b4	c0e2f0d8dbe2e2b452dda2c9c3249913	s3://encode-public/2017/09/05/90a1a3b6-d3de-4d78-a6e9-c27cdd51559f/ENCFF339YAS.bam	s3://encode-public/2016/11/09/34181e46-ca23-4750-91e2-b057560ffd0e/ENCFF685RRO.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth, low spot score	mixed run types	2	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	EFO:0002860	EFO:0002860	SK-N-MC	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF001EGU, ENCFF549HLL	ENCFF807MUK, ENCFF936KFD	ENCSR000EPY	ENCSR835MMN	2011-05-04	2016-11-18	0.0	H3K27ac-human	released	released	ENCFF339YAS	ENCFF339YAS	ENCFF064VTG	ENCFF064VTG	hg19	https://www.encodeproject.org/files/ENCFF339YAS/@@download/ENCFF339YAS.bam	https://www.encodeproject.org/files/ENCFF064VTG/@@download/ENCFF064VTG.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1724227204	1380382234	2_1	2_1	0.0	0.0	796ad929628c62143bbdab0530e780b4	a765e70191c16f96c6800950a3040d85	s3://encode-public/2017/09/05/90a1a3b6-d3de-4d78-a6e9-c27cdd51559f/ENCFF339YAS.bam	s3://encode-public/2016/11/14/916a7d4b-e0d3-4791-9ee0-a0be4605e393/ENCFF064VTG.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth	0.0	1	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0000746	CL:0000746	cardiac muscle cell	0.0	0.0	0.0	primary cell	in vitro differentiated cells	0.0	0.0	ENCFF001BAK, ENCFF001BAL, ENCFF001BAM, ENCFF001DBH, ENCFF046CJQ, ENCFF529GIA, ENCFF549HLL, ENCFF781FBG	ENCFF299TZK, ENCFF340KQN, ENCFF366LCI, ENCFF402UQN, ENCFF478OZK, ENCFF577YKS, ENCFF807MUK	ENCSR000ENJ	ENCSR000NPF	2010-12-16	2016-11-12	0.0	H3K27ac-human	released	released	ENCFF055XGK	ENCFF055XGK	ENCFF666DHM	ENCFF666DHM	hg19	https://www.encodeproject.org/files/ENCFF055XGK/@@download/ENCFF055XGK.bam	https://www.encodeproject.org/files/ENCFF666DHM/@@download/ENCFF666DHM.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	12501540206	3558411048	1_1	2_1	0.0	0.0	f27a525053ac83e16c809832a32bad17	c27041f5593038dfe53d858b18b19d3a	s3://encode-public/2018/05/07/342266ba-5926-4762-84d4-b70ee9797ff2/ENCFF055XGK.bam	s3://encode-public/2016/11/04/6f570523-6a63-4768-ae48-2b35fb77c552/ENCFF666DHM.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth	0.0	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0000746	CL:0000746	cardiac muscle cell	0.0	0.0	0.0	primary cell	in vitro differentiated cells	0.0	0.0	ENCFF001BAK, ENCFF001BAL, ENCFF001BAM, ENCFF001DBH, ENCFF046CJQ, ENCFF529GIA, ENCFF549HLL, ENCFF781FBG	ENCFF143SXY, ENCFF232TCS, ENCFF236ZHP, ENCFF766VGS, ENCFF807MUK	ENCSR000ENJ	ENCSR000NPF	2010-12-16	2016-11-12	0.0	H3K27ac-human	released	released	ENCFF055XGK	ENCFF055XGK	ENCFF149BLB	ENCFF149BLB	hg19	https://www.encodeproject.org/files/ENCFF055XGK/@@download/ENCFF055XGK.bam	https://www.encodeproject.org/files/ENCFF149BLB/@@download/ENCFF149BLB.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	12501540206	2225151988	1_1	1_1	0.0	0.0	f27a525053ac83e16c809832a32bad17	53d228fc5dc1750bab0e7204d05089e0	s3://encode-public/2018/05/07/342266ba-5926-4762-84d4-b70ee9797ff2/ENCFF055XGK.bam	s3://encode-public/2016/11/16/f7410a28-c355-40ed-8888-8e194149da09/ENCFF149BLB.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth	0.0	2	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0000746	CL:0000746	cardiac muscle cell	0.0	0.0	0.0	primary cell	in vitro differentiated cells	0.0	0.0	ENCFF001DBE, ENCFF549HLL	ENCFF299TZK, ENCFF340KQN, ENCFF366LCI, ENCFF402UQN, ENCFF478OZK, ENCFF577YKS, ENCFF807MUK	ENCSR000ENJ	ENCSR000NPF	2010-12-16	2016-11-12	0.0	H3K27ac-human	released	released	ENCFF813CWE	ENCFF813CWE	ENCFF666DHM	ENCFF666DHM	hg19	https://www.encodeproject.org/files/ENCFF813CWE/@@download/ENCFF813CWE.bam	https://www.encodeproject.org/files/ENCFF666DHM/@@download/ENCFF666DHM.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1725668787	3558411048	2_1	2_1	0.0	0.0	12f0f4042d257ead52e2941016a61674	c27041f5593038dfe53d858b18b19d3a	s3://encode-public/2018/05/07/71daf74f-3a8a-4796-a5e6-8c5ec1223a42/ENCFF813CWE.bam	s3://encode-public/2016/11/04/6f570523-6a63-4768-ae48-2b35fb77c552/ENCFF666DHM.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth	0.0	2	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0000746	CL:0000746	cardiac muscle cell	0.0	0.0	0.0	primary cell	in vitro differentiated cells	0.0	0.0	ENCFF001DBE, ENCFF549HLL	ENCFF143SXY, ENCFF232TCS, ENCFF236ZHP, ENCFF766VGS, ENCFF807MUK	ENCSR000ENJ	ENCSR000NPF	2010-12-16	2016-11-12	0.0	H3K27ac-human	released	released	ENCFF813CWE	ENCFF813CWE	ENCFF149BLB	ENCFF149BLB	hg19	https://www.encodeproject.org/files/ENCFF813CWE/@@download/ENCFF813CWE.bam	https://www.encodeproject.org/files/ENCFF149BLB/@@download/ENCFF149BLB.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1725668787	2225151988	2_1	1_1	0.0	0.0	12f0f4042d257ead52e2941016a61674	53d228fc5dc1750bab0e7204d05089e0	s3://encode-public/2018/05/07/71daf74f-3a8a-4796-a5e6-8c5ec1223a42/ENCFF813CWE.bam	s3://encode-public/2016/11/16/f7410a28-c355-40ed-8888-8e194149da09/ENCFF149BLB.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low spot score	low read depth, moderate library complexity, mixed run types, inconsistent platforms, mild to moderate bottlenecking, low read length	1	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	EFO:0006711	EFO:0006711	OCI-LY7	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF283VQC, ENCFF302WLX, ENCFF413RCT, ENCFF451JDT, ENCFF534XXU, ENCFF549HLL, ENCFF566ZHI, ENCFF641XOX, ENCFF826OCN	ENCFF002ATK, ENCFF807MUK	ENCSR489NAM	ENCSR447ZGY	2015-08-31	2014-07-11	0.0	H3K27ac-human	released	released	ENCFF037NAS	ENCFF037NAS	ENCFF504PVS	ENCFF504PVS	hg19	https://www.encodeproject.org/files/ENCFF037NAS/@@download/ENCFF037NAS.bam	https://www.encodeproject.org/files/ENCFF504PVS/@@download/ENCFF504PVS.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	13681860330	1390411827	1_1	2_1	0.0	0.0	b31403bdd6c4133e2a0fa566e119d274	eb5bccc3fed354e65fd09cdba47b749b	s3://encode-public/2017/09/10/29cfcbab-e256-4890-a0e9-8f73556738b9/ENCFF037NAS.bam	s3://encode-public/2016/11/18/fb78124a-96d9-44d0-8313-98c43cc4d981/ENCFF504PVS.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low spot score	low read depth, moderate library complexity, mixed run types, inconsistent platforms, mild to moderate bottlenecking, low read length	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	EFO:0006711	EFO:0006711	OCI-LY7	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF283VQC, ENCFF302WLX, ENCFF413RCT, ENCFF451JDT, ENCFF534XXU, ENCFF549HLL, ENCFF566ZHI, ENCFF641XOX, ENCFF826OCN	ENCFF002BBG, ENCFF524KGJ, ENCFF558WXW, ENCFF807MUK, ENCFF822DBR	ENCSR489NAM	ENCSR447ZGY	2015-08-31	2014-07-11	0.0	H3K27ac-human	released	released	ENCFF037NAS	ENCFF037NAS	ENCFF588SRS	ENCFF588SRS	hg19	https://www.encodeproject.org/files/ENCFF037NAS/@@download/ENCFF037NAS.bam	https://www.encodeproject.org/files/ENCFF588SRS/@@download/ENCFF588SRS.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	13681860330	2455722684	1_1	1_1	0.0	0.0	b31403bdd6c4133e2a0fa566e119d274	2dcdaca05e3b09509090034121ee66c8	s3://encode-public/2017/09/10/29cfcbab-e256-4890-a0e9-8f73556738b9/ENCFF037NAS.bam	s3://encode-public/2016/12/05/25979b36-bbf4-4062-b7f5-652144e1286c/ENCFF588SRS.bam
