numerical_id	unique_id	treatment_id	Assay_Accessibility	Assay_H3K27ac	Audit ERROR_Accessibility	Audit ERROR_H3K27ac	Audit NOT_COMPLIANT_Accessibility	Audit NOT_COMPLIANT_H3K27ac	Audit WARNING_Accessibility	Audit WARNING_H3K27ac	Biological replicate(s)_Accessibility	Biological replicate(s)_H3K27ac	Biosample age_Accessibility	Biosample age_H3K27ac	Biosample genetic modifications categories	Biosample genetic modifications gene targets	Biosample genetic modifications methods	Biosample genetic modifications site coordinates_Accessibility	Biosample genetic modifications site coordinates_H3K27ac	Biosample genetic modifications targets	Biosample genetic modifications zygosity_Accessibility	Biosample genetic modifications zygosity_H3K27ac	Biosample organism	Biosample stage	Biosample summary_Accessibility	Biosample summary_H3K27ac	Biosample term id_Accessibility	Biosample term id_H3K27ac	Biosample term name	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample type_Accessibility	Biosample type_H3K27ac	Controlled by_Accessibility	Controlled by_H3K27ac	Derived from_Accessibility	Derived from_H3K27ac	Experiment accession_Accessibility	Experiment accession_H3K27ac	Experiment date released_Accessibility	Experiment date released_H3K27ac	Experiment target_Accessibility	Experiment target_H3K27ac	File Status_Accessibility	File Status_H3K27ac	File accession_Accessibility	File accession_Accessibility bam	File accession_H3K27ac	File accession_H3K27ac bam	File assembly	File download URL_Accessibility	File download URL_H3K27ac	File format	File format type_Accessibility	File format type_H3K27ac	File type	Genome annotation	Index of_Accessibility	Index of_H3K27ac	Lab	Library crosslinking method_Accessibility	Library crosslinking method_H3K27ac	Library depleted in_Accessibility	Library depleted in_H3K27ac	Library extraction method_Accessibility	Library extraction method_H3K27ac	Library fragmentation method_Accessibility	Library fragmentation method_H3K27ac	Library lysis method_Accessibility	Library lysis method_H3K27ac	Library made from_Accessibility	Library made from_H3K27ac	Library size range_Accessibility	Library size range_H3K27ac	Library strand specific_Accessibility	Library strand specific_H3K27ac	Mapped read length_Accessibility	Mapped read length_H3K27ac	Output type	Paired end_Accessibility	Paired end_H3K27ac	Paired with_Accessibility	Paired with_H3K27ac	Platform_Accessibility	Platform_H3K27ac	Project_Accessibility	Project_H3K27ac	RBNS protein concentration_Accessibility	RBNS protein concentration_H3K27ac	Read length_Accessibility	Read length_H3K27ac	Run type_Accessibility	Run type_H3K27ac	Size_Accessibility	Size_H3K27ac	Technical replicate(s)_Accessibility	Technical replicate(s)_H3K27ac	dbxrefs_Accessibility	dbxrefs_H3K27ac	md5sum_Accessibility	md5sum_H3K27ac	s3_uri_Accessibility	s3_uri_H3K27ac
ID_337	GM23338_originated_from_GM23248_53 years_1_1_GM23338_originated_from_GM23248_53 years_1_1	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	0.0	0.0	0.0	low spot score	low read depth	1	1	53 years	53 years	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	adult	GM23338_originated_from_GM23248	GM23338_originated_from_GM23248	EFO:0007950	EFO:0007950	GM23338	0.0	0.0	0.0	cell line	cell line	0.0	0.0	/files/ENCFF496RSW/, /files/ENCFF015PPK/, /files/ENCFF132WAX/, /files/ENCFF608YCF/, /files/ENCFF449JFT/	/files/ENCFF643CGH/, /files/ENCFF411MHC/, /files/ENCFF882JGY/	ENCSR004SUL	ENCSR729ENO	2015-06-17	2016-05-03	0.0	H3K27ac-human	released	released	ENCFF516UCG	ENCFF516UCG	ENCFF796JKM	ENCFF796JKM	GRCh38	https://www.encodeproject.org/files/ENCFF516UCG/@@download/ENCFF516UCG.bam	https://www.encodeproject.org/files/ENCFF796JKM/@@download/ENCFF796JKM.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sonication (generic)	0.0	0.0	DNA	DNA	0.0	200-600	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	7325303374	3262641993	1_1	1_1	0.0	0.0	1070c191b522ac65cd8dea2caf30231f	3f92e235f5802941443f132f1b891746	s3://encode-public/2017/08/24/693ca19b-9476-47ef-9e6f-6ac4e9ffd82b/ENCFF516UCG.bam	s3://encode-public/2016/08/09/d671c459-5192-45c6-b959-489426cffb66/ENCFF796JKM.bam
ID_338	GM23338_originated_from_GM23248_53 years_1_1_GM23338_originated_from_GM23248_53 years_2_1	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	0.0	0.0	0.0	low spot score	low read depth	1	2	53 years	53 years	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	adult	GM23338_originated_from_GM23248	GM23338_originated_from_GM23248	EFO:0007950	EFO:0007950	GM23338	0.0	0.0	0.0	cell line	cell line	0.0	0.0	/files/ENCFF496RSW/, /files/ENCFF015PPK/, /files/ENCFF132WAX/, /files/ENCFF608YCF/, /files/ENCFF449JFT/	/files/ENCFF479VFS/, /files/ENCFF643CGH/, /files/ENCFF114PLS/	ENCSR004SUL	ENCSR729ENO	2015-06-17	2016-05-03	0.0	H3K27ac-human	released	released	ENCFF516UCG	ENCFF516UCG	ENCFF537DEY	ENCFF537DEY	GRCh38	https://www.encodeproject.org/files/ENCFF516UCG/@@download/ENCFF516UCG.bam	https://www.encodeproject.org/files/ENCFF537DEY/@@download/ENCFF537DEY.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sonication (generic)	0.0	0.0	DNA	DNA	0.0	200-600	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	7325303374	5032350462	1_1	2_1	0.0	0.0	1070c191b522ac65cd8dea2caf30231f	48d0ecd0db930795f916dd0bd5caff27	s3://encode-public/2017/08/24/693ca19b-9476-47ef-9e6f-6ac4e9ffd82b/ENCFF516UCG.bam	s3://encode-public/2016/08/09/906742cc-5282-4f3d-b28d-db1d6fa5a800/ENCFF537DEY.bam
ID_339	GM23338_originated_from_GM23248_53 years_2_1_GM23338_originated_from_GM23248_53 years_1_1	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	0.0	0.0	0.0	low spot score	low read depth	2	1	53 years	53 years	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	adult	GM23338_originated_from_GM23248	GM23338_originated_from_GM23248	EFO:0007950	EFO:0007950	GM23338	0.0	0.0	0.0	cell line	cell line	0.0	0.0	/files/ENCFF496RSW/, /files/ENCFF971HTM/, /files/ENCFF923CNP/, /files/ENCFF080TAJ/, /files/ENCFF651MHC/, /files/ENCFF918ZIA/, /files/ENCFF187SIH/	/files/ENCFF643CGH/, /files/ENCFF411MHC/, /files/ENCFF882JGY/	ENCSR004SUL	ENCSR729ENO	2015-06-17	2016-05-03	0.0	H3K27ac-human	released	released	ENCFF935DJV	ENCFF935DJV	ENCFF796JKM	ENCFF796JKM	GRCh38	https://www.encodeproject.org/files/ENCFF935DJV/@@download/ENCFF935DJV.bam	https://www.encodeproject.org/files/ENCFF796JKM/@@download/ENCFF796JKM.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sonication (generic)	0.0	0.0	DNA	DNA	0.0	200-600	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	22138314167	3262641993	2_1	1_1	0.0	0.0	549386df29b90562fca1d29e9d699ace	3f92e235f5802941443f132f1b891746	s3://encode-public/2017/08/24/91180b69-30e3-4975-a635-b9e3df3b7a2e/ENCFF935DJV.bam	s3://encode-public/2016/08/09/d671c459-5192-45c6-b959-489426cffb66/ENCFF796JKM.bam
ID_340	GM23338_originated_from_GM23248_53 years_2_1_GM23338_originated_from_GM23248_53 years_2_1	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	0.0	0.0	0.0	low spot score	low read depth	2	2	53 years	53 years	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	adult	GM23338_originated_from_GM23248	GM23338_originated_from_GM23248	EFO:0007950	EFO:0007950	GM23338	0.0	0.0	0.0	cell line	cell line	0.0	0.0	/files/ENCFF496RSW/, /files/ENCFF971HTM/, /files/ENCFF923CNP/, /files/ENCFF080TAJ/, /files/ENCFF651MHC/, /files/ENCFF918ZIA/, /files/ENCFF187SIH/	/files/ENCFF479VFS/, /files/ENCFF643CGH/, /files/ENCFF114PLS/	ENCSR004SUL	ENCSR729ENO	2015-06-17	2016-05-03	0.0	H3K27ac-human	released	released	ENCFF935DJV	ENCFF935DJV	ENCFF537DEY	ENCFF537DEY	GRCh38	https://www.encodeproject.org/files/ENCFF935DJV/@@download/ENCFF935DJV.bam	https://www.encodeproject.org/files/ENCFF537DEY/@@download/ENCFF537DEY.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sonication (generic)	0.0	0.0	DNA	DNA	0.0	200-600	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	22138314167	5032350462	2_1	2_1	0.0	0.0	549386df29b90562fca1d29e9d699ace	48d0ecd0db930795f916dd0bd5caff27	s3://encode-public/2017/08/24/91180b69-30e3-4975-a635-b9e3df3b7a2e/ENCFF935DJV.bam	s3://encode-public/2016/08/09/906742cc-5282-4f3d-b28d-db1d6fa5a800/ENCFF537DEY.bam
ID_341	HAP-1_44 years_1_1_HAP-1_44 years_1_1	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	0.0	0.0	0.0	0.0	mild to moderate bottlenecking, moderate library complexity	1	1	44 years	44 years	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	adult	HAP-1	HAP-1	EFO:0007598	EFO:0007598	HAP-1	0.0	0.0	0.0	cell line	cell line	0.0	0.0	/files/ENCFF080EZY/, /files/ENCFF865TGO/, /files/ENCFF407XNE/, /files/ENCFF914LDI/, /files/ENCFF884HOA/, /files/ENCFF054ULP/, /files/ENCFF893MYT/	/files/ENCFF490XNW/, /files/ENCFF110MCL/, /files/ENCFF254LWX/	ENCSR895KTN	ENCSR131DVD	2020-10-06	2020-08-28	0.0	H3K27ac-human	released	released	ENCFF884HBE	ENCFF884HBE	ENCFF806PAF	ENCFF806PAF	GRCh38	https://www.encodeproject.org/files/ENCFF884HBE/@@download/ENCFF884HBE.bam	https://www.encodeproject.org/files/ENCFF806PAF/@@download/ENCFF806PAF.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sonication (Bioruptor Pico)	0.0	0.0	DNA	DNA	0.0	250-450	0.0	0.0	0.0	100.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	14473690980	10417195074	1_1	1_1	0.0	0.0	aafa78f533653dbdbd0ce13710d3201d	ad05cc542bc60870e0464a1ac2d2bb16	s3://encode-public/2020/09/24/550c61a9-fee2-4d25-9260-6bf6be6732b9/ENCFF884HBE.bam	s3://encode-public/2020/08/25/b0bc4d51-5b10-4cdb-8516-a80df334ba54/ENCFF806PAF.bam
ID_342	HAP-1_44 years_1_1_HAP-1_44 years_2_1	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	0.0	0.0	0.0	0.0	mild to moderate bottlenecking, moderate library complexity	1	2	44 years	44 years	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	adult	HAP-1	HAP-1	EFO:0007598	EFO:0007598	HAP-1	0.0	0.0	0.0	cell line	cell line	0.0	0.0	/files/ENCFF080EZY/, /files/ENCFF865TGO/, /files/ENCFF407XNE/, /files/ENCFF914LDI/, /files/ENCFF884HOA/, /files/ENCFF054ULP/, /files/ENCFF893MYT/	/files/ENCFF110MCL/, /files/ENCFF737LVW/, /files/ENCFF641LAG/	ENCSR895KTN	ENCSR131DVD	2020-10-06	2020-08-28	0.0	H3K27ac-human	released	released	ENCFF884HBE	ENCFF884HBE	ENCFF496HYU	ENCFF496HYU	GRCh38	https://www.encodeproject.org/files/ENCFF884HBE/@@download/ENCFF884HBE.bam	https://www.encodeproject.org/files/ENCFF496HYU/@@download/ENCFF496HYU.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sonication (Bioruptor Pico)	0.0	0.0	DNA	DNA	0.0	250-450	0.0	0.0	0.0	100.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	14473690980	10090095760	1_1	2_1	0.0	0.0	aafa78f533653dbdbd0ce13710d3201d	91eaad3f41553ee43e25fada034f25e7	s3://encode-public/2020/09/24/550c61a9-fee2-4d25-9260-6bf6be6732b9/ENCFF884HBE.bam	s3://encode-public/2020/08/25/ac05e256-8f83-4e65-8ad5-4dbcddb9a2da/ENCFF496HYU.bam
ID_343	HAP-1_44 years_2_1_HAP-1_44 years_1_1	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	0.0	0.0	0.0	0.0	mild to moderate bottlenecking, moderate library complexity	2	1	44 years	44 years	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	adult	HAP-1	HAP-1	EFO:0007598	EFO:0007598	HAP-1	0.0	0.0	0.0	cell line	cell line	0.0	0.0	/files/ENCFF477PYH/, /files/ENCFF448IBK/, /files/ENCFF884HOA/, /files/ENCFF921EIM/, /files/ENCFF184EOG/	/files/ENCFF490XNW/, /files/ENCFF110MCL/, /files/ENCFF254LWX/	ENCSR895KTN	ENCSR131DVD	2020-10-06	2020-08-28	0.0	H3K27ac-human	released	released	ENCFF258YTI	ENCFF258YTI	ENCFF806PAF	ENCFF806PAF	GRCh38	https://www.encodeproject.org/files/ENCFF258YTI/@@download/ENCFF258YTI.bam	https://www.encodeproject.org/files/ENCFF806PAF/@@download/ENCFF806PAF.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sonication (Bioruptor Pico)	0.0	0.0	DNA	DNA	0.0	250-450	0.0	0.0	0.0	100.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	18042392101	10417195074	2_1	1_1	0.0	0.0	91d58fd4a1f1117060068f8b333652b0	ad05cc542bc60870e0464a1ac2d2bb16	s3://encode-public/2020/09/24/c75ab7b9-a442-4e55-8d66-cbb54c6dd53d/ENCFF258YTI.bam	s3://encode-public/2020/08/25/b0bc4d51-5b10-4cdb-8516-a80df334ba54/ENCFF806PAF.bam
ID_344	HAP-1_44 years_2_1_HAP-1_44 years_2_1	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	0.0	0.0	0.0	0.0	mild to moderate bottlenecking, moderate library complexity	2	2	44 years	44 years	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	adult	HAP-1	HAP-1	EFO:0007598	EFO:0007598	HAP-1	0.0	0.0	0.0	cell line	cell line	0.0	0.0	/files/ENCFF477PYH/, /files/ENCFF448IBK/, /files/ENCFF884HOA/, /files/ENCFF921EIM/, /files/ENCFF184EOG/	/files/ENCFF110MCL/, /files/ENCFF737LVW/, /files/ENCFF641LAG/	ENCSR895KTN	ENCSR131DVD	2020-10-06	2020-08-28	0.0	H3K27ac-human	released	released	ENCFF258YTI	ENCFF258YTI	ENCFF496HYU	ENCFF496HYU	GRCh38	https://www.encodeproject.org/files/ENCFF258YTI/@@download/ENCFF258YTI.bam	https://www.encodeproject.org/files/ENCFF496HYU/@@download/ENCFF496HYU.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sonication (Bioruptor Pico)	0.0	0.0	DNA	DNA	0.0	250-450	0.0	0.0	0.0	100.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	18042392101	10090095760	2_1	2_1	0.0	0.0	91d58fd4a1f1117060068f8b333652b0	91eaad3f41553ee43e25fada034f25e7	s3://encode-public/2020/09/24/c75ab7b9-a442-4e55-8d66-cbb54c6dd53d/ENCFF258YTI.bam	s3://encode-public/2020/08/25/ac05e256-8f83-4e65-8ad5-4dbcddb9a2da/ENCFF496HYU.bam
ID_345	sigmoid_colon_tissue_female_adult_(53_years)_53 years_1_1_sigmoid_colon_tissue_male_adult_(34_years)_34 years_1_1	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	0.0	0.0	0.0	0.0	mild to moderate bottlenecking, control low read depth, low read length, low read depth	1	1	53 years	34 years	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	adult	sigmoid_colon_tissue_female_adult_(53_years)	sigmoid_colon_tissue_male_adult_(34_years)	UBERON:0001159	UBERON:0001159	sigmoid colon	0.0	0.0	0.0	tissue	tissue	0.0	0.0	/files/ENCFF549HLL/, /files/ENCFF683OIU/, /files/ENCFF270DKA/, /files/ENCFF059PYS/, /files/ENCFF255JSR/	/files/ENCFF807MUK/, /files/ENCFF375GAE/	ENCSR276ITP	ENCSR561YSH	2019-11-08	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF983AAB	ENCFF983AAB	ENCFF812MHQ	ENCFF812MHQ	hg19	https://www.encodeproject.org/files/ENCFF983AAB/@@download/ENCFF983AAB.bam	https://www.encodeproject.org/files/ENCFF812MHQ/@@download/ENCFF812MHQ.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	12927382627	1147031303	1_1	1_1	0.0	0.0	dc546c54b224afef25af59163b8f0afa	3de228668b432dcd8248e98d32098e86	s3://encode-public/2019/09/06/118fdd22-3562-482b-9998-2e45d1065529/ENCFF983AAB.bam	s3://encode-public/2017/05/09/ff4ceaaf-afdc-4595-afc7-c39bcf5870d9/ENCFF812MHQ.bam
ID_346	H1_0.0_1_1, 1_2_H1_0.0_1_1	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	0.0	insufficient read length	0.0	0.0	low read depth, low read length, inconsistent platforms	1	1	0.0	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	embryonic	H1	H1	EFO:0003042	EFO:0003042	H1	0.0	0.0	0.0	cell line	cell line	0.0	0.0	/files/ENCFF884HOA/, /files/ENCFF000SOH/, /files/ENCFF000SOF/	/files/ENCFF000AWR/, /files/ENCFF643CGH/	ENCSR000EJN	ENCSR000ANP	2011-04-19	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF188RKP	ENCFF188RKP	ENCFF654RIP	ENCFF654RIP	GRCh38	https://www.encodeproject.org/files/ENCFF188RKP/@@download/ENCFF188RKP.bam	https://www.encodeproject.org/files/ENCFF654RIP/@@download/ENCFF654RIP.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	see document	see document	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	6905513531	1098909673	1_1, 1_2	1_1	0.0	0.0	c173013b8e7ef45b65d90c5f202af0aa	85e422f170cd0cc5e224506b6ab63536	s3://encode-public/2020/11/20/f17b7cdb-069a-4453-b95a-2101f76bc1f9/ENCFF188RKP.bam	s3://encode-public/2016/11/13/25831774-6843-4c65-a038-c16aa04f2d87/ENCFF654RIP.bam
ID_347	H1_0.0_1_1, 1_2_H1_0.0_2_2	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	0.0	insufficient read length	0.0	0.0	low read depth, low read length, inconsistent platforms	1	2	0.0	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	embryonic	H1	H1	EFO:0003042	EFO:0003042	H1	0.0	0.0	0.0	cell line	cell line	0.0	0.0	/files/ENCFF884HOA/, /files/ENCFF000SOH/, /files/ENCFF000SOF/	/files/ENCFF643CGH/, /files/ENCFF000AWV/	ENCSR000EJN	ENCSR000ANP	2011-04-19	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF188RKP	ENCFF188RKP	ENCFF864UIC	ENCFF864UIC	GRCh38	https://www.encodeproject.org/files/ENCFF188RKP/@@download/ENCFF188RKP.bam	https://www.encodeproject.org/files/ENCFF864UIC/@@download/ENCFF864UIC.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	see document	see document	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	6905513531	912689557	1_1, 1_2	2_2	0.0	0.0	c173013b8e7ef45b65d90c5f202af0aa	c2af6fa409198ace819c2a9ab0603595	s3://encode-public/2020/11/20/f17b7cdb-069a-4453-b95a-2101f76bc1f9/ENCFF188RKP.bam	s3://encode-public/2016/11/13/b51c1873-5dbf-498e-b375-f3ff36f1808e/ENCFF864UIC.bam
ID_348	H1_0.0_1_1, 1_2_H1_0.0_2_1	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	0.0	insufficient read length	insufficient read depth, insufficient read length	0.0	inconsistent platforms, control low read depth, low read depth, mixed read lengths, low read length	1	2	0.0	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	embryonic	H1	H1	EFO:0003042	EFO:0003042	H1	0.0	0.0	0.0	cell line	cell line	0.0	0.0	/files/ENCFF884HOA/, /files/ENCFF000SOH/, /files/ENCFF000SOF/	/files/ENCFF481YKF/, /files/ENCFF643CGH/, /files/ENCFF308XJC/	ENCSR000EJN	ENCSR880SUY	2011-04-19	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF188RKP	ENCFF188RKP	ENCFF239JDX	ENCFF239JDX	GRCh38	https://www.encodeproject.org/files/ENCFF188RKP/@@download/ENCFF188RKP.bam	https://www.encodeproject.org/files/ENCFF239JDX/@@download/ENCFF239JDX.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	see document	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	6905513531	1252422323	1_1, 1_2	2_1	0.0	0.0	c173013b8e7ef45b65d90c5f202af0aa	e6dcfee77e54c7f2c7776316f432a273	s3://encode-public/2020/11/20/f17b7cdb-069a-4453-b95a-2101f76bc1f9/ENCFF188RKP.bam	s3://encode-public/2017/02/14/f057f2fd-b249-451d-868a-96aca32db4b9/ENCFF239JDX.bam
ID_349	H1_0.0_1_1, 1_2_H1_0.0_1_2	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	0.0	insufficient read length	insufficient read depth, insufficient read length	0.0	inconsistent platforms, control low read depth, low read depth, mixed read lengths, low read length	1	1	0.0	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	embryonic	H1	H1	EFO:0003042	EFO:0003042	H1	0.0	0.0	0.0	cell line	cell line	0.0	0.0	/files/ENCFF884HOA/, /files/ENCFF000SOH/, /files/ENCFF000SOF/	/files/ENCFF643CGH/, /files/ENCFF692HWE/	ENCSR000EJN	ENCSR880SUY	2011-04-19	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF188RKP	ENCFF188RKP	ENCFF746AFV	ENCFF746AFV	GRCh38	https://www.encodeproject.org/files/ENCFF188RKP/@@download/ENCFF188RKP.bam	https://www.encodeproject.org/files/ENCFF746AFV/@@download/ENCFF746AFV.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	see document	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	30.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	6905513531	1066729805	1_1, 1_2	1_2	0.0	0.0	c173013b8e7ef45b65d90c5f202af0aa	188fe8e8d3e17a6afcdfd45cba7b5a8c	s3://encode-public/2020/11/20/f17b7cdb-069a-4453-b95a-2101f76bc1f9/ENCFF188RKP.bam	s3://encode-public/2017/02/15/4acf903f-7192-48c8-bef7-528e7dc91d3e/ENCFF746AFV.bam
ID_350	H1_0.0_1_1, 1_2_H1_0.0_1_2	0.0_0.0_0.0	DNase-seq	Histone ChIP-seq	0.0	0.0	insufficient read length	insufficient read depth, insufficient read length	0.0	inconsistent platforms, control low read depth, low read depth, mixed read lengths, low read length	1	1	0.0	0.0	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	embryonic	H1	H1	EFO:0003042	EFO:0003042	H1	0.0	0.0	0.0	cell line	cell line	0.0	0.0	/files/ENCFF884HOA/, /files/ENCFF000SOH/, /files/ENCFF000SOF/	/files/ENCFF692HWE/, /files/ENCFF110MCL/	ENCSR000EJN	ENCSR880SUY	2011-04-19	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF188RKP	ENCFF188RKP	ENCFF026EYS	ENCFF026EYS	GRCh38	https://www.encodeproject.org/files/ENCFF188RKP/@@download/ENCFF188RKP.bam	https://www.encodeproject.org/files/ENCFF026EYS/@@download/ENCFF026EYS.bam	bam	0.0	0.0	bam	0.0	0.0	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	see document	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	30.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	6905513531	1024452121	1_1, 1_2	1_2	0.0	0.0	c173013b8e7ef45b65d90c5f202af0aa	2dc1b0ef3afd4d67bf74cb358c1f2159	s3://encode-public/2020/11/20/f17b7cdb-069a-4453-b95a-2101f76bc1f9/ENCFF188RKP.bam	s3://encode-public/2020/10/26/871bc0b9-2314-49cd-8096-1ba4445888b3/ENCFF026EYS.bam
