Assay_Accessibility	Assay_H3K27ac	Audit ERROR_Accessibility	Audit ERROR_H3K27ac	Audit INTERNAL_ACTION_Accessibility	Audit INTERNAL_ACTION_H3K27ac	Audit NOT_COMPLIANT_Accessibility	Audit NOT_COMPLIANT_H3K27ac	Audit WARNING_Accessibility	Audit WARNING_H3K27ac	Biological replicate(s)_Accessibility	Biological replicate(s)_H3K27ac	Biosample genetic modifications categories	Biosample genetic modifications gene targets	Biosample genetic modifications methods	Biosample genetic modifications site coordinates_Accessibility	Biosample genetic modifications site coordinates_H3K27ac	Biosample genetic modifications targets	Biosample genetic modifications zygosity_Accessibility	Biosample genetic modifications zygosity_H3K27ac	Biosample organism	Biosample stage_Accessibility	Biosample stage_H3K27ac	Biosample summary	Biosample term id_Accessibility	Biosample term id_H3K27ac	Biosample term name	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample type_Accessibility	Biosample type_H3K27ac	Controlled by_Accessibility	Controlled by_H3K27ac	Derived from_Accessibility	Derived from_H3K27ac	Experiment accession_Accessibility	Experiment accession_H3K27ac	Experiment date released_Accessibility	Experiment date released_H3K27ac	Experiment target_Accessibility	Experiment target_H3K27ac	File Status_Accessibility	File Status_H3K27ac	File accession_Accessibility	File accession_Accessibility bam	File accession_H3K27ac	File accession_H3K27ac bam	File assembly	File download URL_Accessibility	File download URL_H3K27ac	File format	File format type_Accessibility	File format type_H3K27ac	File type	Genome annotation	Lab	Library crosslinking method_Accessibility	Library crosslinking method_H3K27ac	Library depleted in_Accessibility	Library depleted in_H3K27ac	Library extraction method_Accessibility	Library extraction method_H3K27ac	Library fragmentation method_Accessibility	Library fragmentation method_H3K27ac	Library lysis method_Accessibility	Library lysis method_H3K27ac	Library made from_Accessibility	Library made from_H3K27ac	Library size range_Accessibility	Library size range_H3K27ac	Library strand specific_Accessibility	Library strand specific_H3K27ac	Mapped read length_Accessibility	Mapped read length_H3K27ac	Output type	Paired end_Accessibility	Paired end_H3K27ac	Paired with_Accessibility	Paired with_H3K27ac	Platform_Accessibility	Platform_H3K27ac	Project_Accessibility	Project_H3K27ac	RBNS protein concentration_Accessibility	RBNS protein concentration_H3K27ac	Read length_Accessibility	Read length_H3K27ac	Run type_Accessibility	Run type_H3K27ac	Size_Accessibility	Size_H3K27ac	Technical replicate(s)_Accessibility	Technical replicate(s)_H3K27ac	dbxrefs_Accessibility	dbxrefs_H3K27ac	md5sum_Accessibility	md5sum_H3K27ac	s3_uri_Accessibility	s3_uri_H3K27ac
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	0.0	biological replicates with identical biosample	insufficient read length	0.0	0.0	low read depth, low read length, inconsistent platforms	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	embryonic	embryonic	H1	EFO:0003042	EFO:0003042	H1	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF000SOF, ENCFF549HLL	ENCFF000AWR, ENCFF807MUK	ENCSR000EJN	ENCSR000ANP	2011-04-19	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF274IMF	ENCFF274IMF_pooled	ENCFF782JPR	ENCFF782JPR	hg19	https://www.encodeproject.org/files/ENCFF274IMF/@@download/ENCFF274IMF.bam	https://www.encodeproject.org/files/ENCFF782JPR/@@download/ENCFF782JPR.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2541227439	1095583219	1_1	1_1	0.0	0.0	8ca3ac14c023a41e611dfac30bc7aac7	1d0f394727ca22a63e1e66c19b124307	s3://encode-public/2017/10/03/15218a8b-a187-4975-9e31-9c5a06e42527/ENCFF274IMF.bam	s3://encode-public/2016/11/13/0984e7e8-218d-465b-b7b1-454a3784104b/ENCFF782JPR.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	0.0	0.0	insufficient read length	0.0	low read depth, low spot score	low read depth, low read length	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	adult	adult	HeLa-S3	EFO:0002791	EFO:0002791	HeLa-S3	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF000SPW, ENCFF549HLL	ENCFF000BBY, ENCFF807MUK	ENCSR000EJT	ENCSR000AOC	2011-04-19	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF915NVE	ENCFF915NVE_pooled	ENCFF828IDF	ENCFF828IDF	hg19	https://www.encodeproject.org/files/ENCFF915NVE/@@download/ENCFF915NVE.bam	https://www.encodeproject.org/files/ENCFF828IDF/@@download/ENCFF828IDF.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	561732141	1160431349	1_1	1_1	0.0	0.0	0be00d13683fd1730a1b69a60a4758b7	c30354d46f11f1bf45ada4ce6fd89e1f	s3://encode-public/2017/10/05/a1c29ede-877c-444f-8b26-0394badb83c6/ENCFF915NVE.bam	s3://encode-public/2017/04/04/cbcff678-fc2f-4be7-8305-91bfd53e8fe5/ENCFF828IDF.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	0.0	0.0	insufficient read length	0.0	low read depth, low spot score	low read depth, low read length	1	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	adult	adult	HeLa-S3	EFO:0002791	EFO:0002791	HeLa-S3	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF000SPW, ENCFF549HLL	ENCFF000BBZ, ENCFF807MUK	ENCSR000EJT	ENCSR000AOC	2011-04-19	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF915NVE	ENCFF915NVE_pooled	ENCFF504XZI	ENCFF504XZI	hg19	https://www.encodeproject.org/files/ENCFF915NVE/@@download/ENCFF915NVE.bam	https://www.encodeproject.org/files/ENCFF504XZI/@@download/ENCFF504XZI.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	561732141	1208621515	1_1	2_1	0.0	0.0	0be00d13683fd1730a1b69a60a4758b7	dafbe95fb72d2af7741f1962d9f86984	s3://encode-public/2017/10/05/a1c29ede-877c-444f-8b26-0394badb83c6/ENCFF915NVE.bam	s3://encode-public/2017/04/04/bd7b46b6-a288-429a-b745-25ecb2f42a0c/ENCFF504XZI.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	0.0	0.0	0.0	0.0	low spot score	low read depth, low read length, inconsistent platforms	1	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	CD14-positive_monocyte_female	CL:0001054	CL:0001054	CD14-positive monocyte	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF000TBL, ENCFF549HLL	ENCFF000CEO, ENCFF807MUK	ENCSR000ELE	ENCSR000ASJ	2012-08-28	2012-08-06	0.0	H3K27ac-human	released	released	ENCFF164CKD	ENCFF164CKD	ENCFF725BPA	ENCFF725BPA	hg19	https://www.encodeproject.org/files/ENCFF164CKD/@@download/ENCFF164CKD.bam	https://www.encodeproject.org/files/ENCFF725BPA/@@download/ENCFF725BPA.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	7368664102	1056819528	1_1	2_1	0.0	0.0	75be7328db117545fbcd8970277006f4	3ac1de87ee461977ececc4b51dd7417b	s3://encode-public/2017/09/27/a65883c1-e21d-411a-805a-ff16381e89ed/ENCFF164CKD.bam	s3://encode-public/2017/04/12/db1ccf58-01ba-474b-bb2a-ffa3d85d2e27/ENCFF725BPA.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	0.0	0.0	0.0	0.0	low spot score	low read depth, low read length, inconsistent platforms	2	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	CD14-positive_monocyte_female	CL:0001054	CL:0001054	CD14-positive monocyte	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF000TBP, ENCFF549HLL	ENCFF000CEN, ENCFF807MUK	ENCSR000ELE	ENCSR000ASJ	2012-08-28	2012-08-06	0.0	H3K27ac-human	released	released	ENCFF613JUT	ENCFF613JUT	ENCFF231RHP	ENCFF231RHP	hg19	https://www.encodeproject.org/files/ENCFF613JUT/@@download/ENCFF613JUT.bam	https://www.encodeproject.org/files/ENCFF231RHP/@@download/ENCFF231RHP.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	6141496990	1205315397	2_1	1_1	0.0	0.0	723c9549f07787c27e9bfeb8c3b1b319	66cc16bbe537f81b3a8def0f78ef5ee2	s3://encode-public/2017/09/27/06d99cc8-53ea-43e5-82c7-9872189264ab/ENCFF613JUT.bam	s3://encode-public/2017/04/12/7de2f887-8f31-46bc-839f-80e6a9a150e1/ENCFF231RHP.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	0.0	0.0	0.0	0.0	low spot score	low read depth, low read length, inconsistent platforms	2	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	CD14-positive_monocyte_female	CL:0001054	CL:0001054	CD14-positive monocyte	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF000TBP, ENCFF549HLL	ENCFF000CEO, ENCFF807MUK	ENCSR000ELE	ENCSR000ASJ	2012-08-28	2012-08-06	0.0	H3K27ac-human	released	released	ENCFF613JUT	ENCFF613JUT	ENCFF725BPA	ENCFF725BPA	hg19	https://www.encodeproject.org/files/ENCFF613JUT/@@download/ENCFF613JUT.bam	https://www.encodeproject.org/files/ENCFF725BPA/@@download/ENCFF725BPA.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	6141496990	1056819528	2_1	2_1	0.0	0.0	723c9549f07787c27e9bfeb8c3b1b319	3ac1de87ee461977ececc4b51dd7417b	s3://encode-public/2017/09/27/06d99cc8-53ea-43e5-82c7-9872189264ab/ENCFF613JUT.bam	s3://encode-public/2017/04/12/db1ccf58-01ba-474b-bb2a-ffa3d85d2e27/ENCFF725BPA.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth, low spot score	mixed run types	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	child	unknown	SK-N-MC	EFO:0002860	EFO:0002860	SK-N-MC	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF001EGT, ENCFF549HLL	ENCFF066HPX, ENCFF807MUK	ENCSR000EPY	ENCSR835MMN	2011-05-04	2016-11-18	0.0	H3K27ac-human	released	released	ENCFF808UBJ	ENCFF808UBJ	ENCFF685RRO	ENCFF685RRO	hg19	https://www.encodeproject.org/files/ENCFF808UBJ/@@download/ENCFF808UBJ.bam	https://www.encodeproject.org/files/ENCFF685RRO/@@download/ENCFF685RRO.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1663201137	2056787131	1_1	1_1	0.0	0.0	ad4baaca5c9c58cb193db573b2990ff0	c0e2f0d8dbe2e2b452dda2c9c3249913	s3://encode-public/2017/09/05/6c459e1c-6dbb-43c2-9aa7-e32a16a6a1e2/ENCFF808UBJ.bam	s3://encode-public/2016/11/09/34181e46-ca23-4750-91e2-b057560ffd0e/ENCFF685RRO.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth, low spot score	mixed run types	1	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	child	unknown	SK-N-MC	EFO:0002860	EFO:0002860	SK-N-MC	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF001EGT, ENCFF549HLL	ENCFF807MUK, ENCFF936KFD	ENCSR000EPY	ENCSR835MMN	2011-05-04	2016-11-18	0.0	H3K27ac-human	released	released	ENCFF808UBJ	ENCFF808UBJ	ENCFF064VTG	ENCFF064VTG	hg19	https://www.encodeproject.org/files/ENCFF808UBJ/@@download/ENCFF808UBJ.bam	https://www.encodeproject.org/files/ENCFF064VTG/@@download/ENCFF064VTG.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1663201137	1380382234	1_1	2_1	0.0	0.0	ad4baaca5c9c58cb193db573b2990ff0	a765e70191c16f96c6800950a3040d85	s3://encode-public/2017/09/05/6c459e1c-6dbb-43c2-9aa7-e32a16a6a1e2/ENCFF808UBJ.bam	s3://encode-public/2016/11/14/916a7d4b-e0d3-4791-9ee0-a0be4605e393/ENCFF064VTG.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth, low spot score	mixed run types	2	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	child	unknown	SK-N-MC	EFO:0002860	EFO:0002860	SK-N-MC	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF001EGU, ENCFF549HLL	ENCFF066HPX, ENCFF807MUK	ENCSR000EPY	ENCSR835MMN	2011-05-04	2016-11-18	0.0	H3K27ac-human	released	released	ENCFF339YAS	ENCFF339YAS	ENCFF685RRO	ENCFF685RRO	hg19	https://www.encodeproject.org/files/ENCFF339YAS/@@download/ENCFF339YAS.bam	https://www.encodeproject.org/files/ENCFF685RRO/@@download/ENCFF685RRO.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1724227204	2056787131	2_1	1_1	0.0	0.0	796ad929628c62143bbdab0530e780b4	c0e2f0d8dbe2e2b452dda2c9c3249913	s3://encode-public/2017/09/05/90a1a3b6-d3de-4d78-a6e9-c27cdd51559f/ENCFF339YAS.bam	s3://encode-public/2016/11/09/34181e46-ca23-4750-91e2-b057560ffd0e/ENCFF685RRO.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth, low spot score	mixed run types	2	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	child	unknown	SK-N-MC	EFO:0002860	EFO:0002860	SK-N-MC	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF001EGU, ENCFF549HLL	ENCFF807MUK, ENCFF936KFD	ENCSR000EPY	ENCSR835MMN	2011-05-04	2016-11-18	0.0	H3K27ac-human	released	released	ENCFF339YAS	ENCFF339YAS	ENCFF064VTG	ENCFF064VTG	hg19	https://www.encodeproject.org/files/ENCFF339YAS/@@download/ENCFF339YAS.bam	https://www.encodeproject.org/files/ENCFF064VTG/@@download/ENCFF064VTG.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1724227204	1380382234	2_1	2_1	0.0	0.0	796ad929628c62143bbdab0530e780b4	a765e70191c16f96c6800950a3040d85	s3://encode-public/2017/09/05/90a1a3b6-d3de-4d78-a6e9-c27cdd51559f/ENCFF339YAS.bam	s3://encode-public/2016/11/14/916a7d4b-e0d3-4791-9ee0-a0be4605e393/ENCFF064VTG.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low spot score	low read depth, moderate library complexity, mixed run types, inconsistent platforms, mild to moderate bottlenecking, low read length	1	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	OCI-LY7	EFO:0006711	EFO:0006711	OCI-LY7	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF283VQC, ENCFF302WLX, ENCFF413RCT, ENCFF451JDT, ENCFF534XXU, ENCFF549HLL, ENCFF566ZHI, ENCFF641XOX, ENCFF826OCN	ENCFF002ATK, ENCFF807MUK	ENCSR489NAM	ENCSR447ZGY	2015-08-31	2014-07-11	0.0	H3K27ac-human	released	released	ENCFF037NAS	ENCFF037NAS	ENCFF504PVS	ENCFF504PVS	hg19	https://www.encodeproject.org/files/ENCFF037NAS/@@download/ENCFF037NAS.bam	https://www.encodeproject.org/files/ENCFF504PVS/@@download/ENCFF504PVS.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	13681860330	1390411827	1_1	2_1	0.0	0.0	b31403bdd6c4133e2a0fa566e119d274	eb5bccc3fed354e65fd09cdba47b749b	s3://encode-public/2017/09/10/29cfcbab-e256-4890-a0e9-8f73556738b9/ENCFF037NAS.bam	s3://encode-public/2016/11/18/fb78124a-96d9-44d0-8313-98c43cc4d981/ENCFF504PVS.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low spot score	low read depth, moderate library complexity, mixed run types, inconsistent platforms, mild to moderate bottlenecking, low read length	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	OCI-LY7	EFO:0006711	EFO:0006711	OCI-LY7	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF283VQC, ENCFF302WLX, ENCFF413RCT, ENCFF451JDT, ENCFF534XXU, ENCFF549HLL, ENCFF566ZHI, ENCFF641XOX, ENCFF826OCN	ENCFF002BBG, ENCFF524KGJ, ENCFF558WXW, ENCFF807MUK, ENCFF822DBR	ENCSR489NAM	ENCSR447ZGY	2015-08-31	2014-07-11	0.0	H3K27ac-human	released	released	ENCFF037NAS	ENCFF037NAS	ENCFF588SRS	ENCFF588SRS	hg19	https://www.encodeproject.org/files/ENCFF037NAS/@@download/ENCFF037NAS.bam	https://www.encodeproject.org/files/ENCFF588SRS/@@download/ENCFF588SRS.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	13681860330	2455722684	1_1	1_1	0.0	0.0	b31403bdd6c4133e2a0fa566e119d274	2dcdaca05e3b09509090034121ee66c8	s3://encode-public/2017/09/10/29cfcbab-e256-4890-a0e9-8f73556738b9/ENCFF037NAS.bam	s3://encode-public/2016/12/05/25979b36-bbf4-4062-b7f5-652144e1286c/ENCFF588SRS.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low spot score	low read depth, moderate library complexity, mixed run types, inconsistent platforms, mild to moderate bottlenecking, low read length	2	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	OCI-LY7	EFO:0006711	EFO:0006711	OCI-LY7	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF296GWV, ENCFF350WGE, ENCFF460YED, ENCFF549HLL, ENCFF891XKX	ENCFF002ATK, ENCFF807MUK	ENCSR489NAM	ENCSR447ZGY	2015-08-31	2014-07-11	0.0	H3K27ac-human	released	released	ENCFF859XWR	ENCFF859XWR	ENCFF504PVS	ENCFF504PVS	hg19	https://www.encodeproject.org/files/ENCFF859XWR/@@download/ENCFF859XWR.bam	https://www.encodeproject.org/files/ENCFF504PVS/@@download/ENCFF504PVS.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	11950300471	1390411827	2_1	2_1	0.0	0.0	636b1da2c4ae953223d1912fbc4b74a0	eb5bccc3fed354e65fd09cdba47b749b	s3://encode-public/2017/09/10/6466e985-7f32-4ca6-8202-0a3b68a2c237/ENCFF859XWR.bam	s3://encode-public/2016/11/18/fb78124a-96d9-44d0-8313-98c43cc4d981/ENCFF504PVS.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low spot score	low read depth, moderate library complexity, mixed run types, inconsistent platforms, mild to moderate bottlenecking, low read length	2	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	unknown	unknown	OCI-LY7	EFO:0006711	EFO:0006711	OCI-LY7	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF296GWV, ENCFF350WGE, ENCFF460YED, ENCFF549HLL, ENCFF891XKX	ENCFF002BBG, ENCFF524KGJ, ENCFF558WXW, ENCFF807MUK, ENCFF822DBR	ENCSR489NAM	ENCSR447ZGY	2015-08-31	2014-07-11	0.0	H3K27ac-human	released	released	ENCFF859XWR	ENCFF859XWR	ENCFF588SRS	ENCFF588SRS	hg19	https://www.encodeproject.org/files/ENCFF859XWR/@@download/ENCFF859XWR.bam	https://www.encodeproject.org/files/ENCFF588SRS/@@download/ENCFF588SRS.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	11950300471	2455722684	2_1	1_1	0.0	0.0	636b1da2c4ae953223d1912fbc4b74a0	2dcdaca05e3b09509090034121ee66c8	s3://encode-public/2017/09/10/6466e985-7f32-4ca6-8202-0a3b68a2c237/ENCFF859XWR.bam	s3://encode-public/2016/12/05/25979b36-bbf4-4062-b7f5-652144e1286c/ENCFF588SRS.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	0.0	0.0	insufficient read length	insufficient read length	low spot score	low read length, mixed read lengths, control low read depth, low read depth	1	1	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	embryonic	unknown	H9	EFO:0003045	EFO:0003045	H9	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF000SOT, ENCFF549HLL	ENCFF081KCW, ENCFF807MUK	ENCSR000EJP	ENCSR876RGF	2011-04-19	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF719SKA	ENCFF719SKA_pooled	ENCFF267QYQ	ENCFF267QYQ	hg19	https://www.encodeproject.org/files/ENCFF719SKA/@@download/ENCFF719SKA.bam	https://www.encodeproject.org/files/ENCFF267QYQ/@@download/ENCFF267QYQ.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	1002123725	1117946021	1_1	1_1	0.0	0.0	dfb60ea88a648fe075de577ea8b78f29	62203c1504c431db46650b67e1a801c9	s3://encode-public/2017/10/03/22c480ce-1c4c-49a6-88c5-a38b737c7308/ENCFF719SKA.bam	s3://encode-public/2016/12/19/5a70fae9-6a40-4311-86cc-8ff25f869928/ENCFF267QYQ.bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	0.0	0.0	insufficient read length	insufficient read length	low spot score	low read length, mixed read lengths, control low read depth, low read depth	1	2	0.0	0.0	nan	0.0	0.0	0.0	0.0	0.0	Homo sapiens	embryonic	unknown	H9	EFO:0003045	EFO:0003045	H9	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF000SOT, ENCFF549HLL	ENCFF087HNU, ENCFF185DRU, ENCFF807MUK	ENCSR000EJP	ENCSR876RGF	2011-04-19	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF719SKA	ENCFF719SKA_pooled	ENCFF566BSW	ENCFF566BSW	hg19	https://www.encodeproject.org/files/ENCFF719SKA/@@download/ENCFF719SKA.bam	https://www.encodeproject.org/files/ENCFF566BSW/@@download/ENCFF566BSW.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	30.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	1002123725	1459316606	1_1	2_3	0.0	0.0	dfb60ea88a648fe075de577ea8b78f29	a1dd57f20c44e2b7cd852060a33c3526	s3://encode-public/2017/10/03/22c480ce-1c4c-49a6-88c5-a38b737c7308/ENCFF719SKA.bam	s3://encode-public/2017/01/28/2ca34013-8d09-42c2-b3af-b0cea84e0ac9/ENCFF566BSW.bam
